fileName,numFormulae,numVertices,numEdges,numCompVertices,numCompEdges,graphBuildTime
DMS(Data Matching Schedule)_R0(Seq2)_220110.xlsx,86421,151150,86421,1225,633,1548
excel_challenge.xlsx,20649,41279,24804,56,43,450
Kickstarter_Challenge_-_Copy.xlsx,13144,29638,17273,93,54,134
RESULTADOS-OFICIALES-DISTRITO-09.xlsx,101957,308346,458245,325,286,11108
StarterBook_SC.xlsx,24739,49475,33006,26,18,333
US Presidential Results & PVIs by State 1828-2012 (1).xlsx,18558,34242,29550,4973,3620,670
30380.xlsx,7256,15921,14511,197,179,135
33067.xlsx,7256,15921,14511,197,179,134
andy_zipper__166__DYNEGY-ICE VOL Apr10.xlsx,4483,10971,9968,86,76,145
Cims_phenotype_2015_lamothe_CRUCIAL_AGIR.xlsx,5510,9459,11020,1690,1778,219
ISTC_February_2017.xlsx,4958,9624,8748,3792,2916,194
kc1prdb01.xlsx,3687,6639,8210,3863,5990,67
Kickstarter_Campaign.xlsx,12408,28916,16558,41,29,126
ludnosc.xlsx,50002,103904,84457,15953,11950,1557
MongoOrders.xlsx,80190,160373,120279,19,12,1460
peerrank copy.xlsx,142294,319083,284294,938,862,5089
Practiceproject_2.xlsx,9201,36782,27594,14,18,218
Pwned email accounts (concluido).xlsx,14064,26956,15216,113,89,134
Test_01.xlsx,28519,48041,73549,25545,39049,2804
Vsi podatki zdruzeni-brez pik in st.xlsx,23705,45214,42587,8041,5610,654
Bank Term Deposit Subscription Report.xlsx,45329,90669,45374,90538,45304,396
copia 7 Maaji Product Master File rev.xlsx,27094,52123,89182,15728,51662,830
DateMaster to 9-4 Public Ver.xlsx,123133,208270,246265,6251,3846,8654
DLT.xlsx,2851,4668,3409,1710,1151,27
Input data.xlsx,20105,53135,36821,623,393,757
olist_groups1.xlsx,7472,11268,11211,37,25,95
Overwinter_Detection_Results_JD.xlsx,15441,30574,15441,1191,606,199
Refine2014PAVotingData.xlsx,87161,154593,188558,1478,1043,3288
2017 PoB by Race All.xlsx,24620,73824,61506,118,106,701
bank_term_deposit_marketing_analysis.xlsx,10032,20089,10065,12,13,58
BankTermDepositMarketingAnalysis.xlsx,10032,20089,10065,12,13,58
bank_term_deposit.xlsx,10032,20089,10065,12,13,106
Caida23MAggVerification.xlsx,6480,10800,15120,20,28,170
final assessment.xlsx,11641,19410,17453,3923,3901,286
projectdata-nyse (1).xlsx,10289,20577,20578,69,70,256
REMISIONES   OBRADOR   MARZO    2017.xlsx,18075,32564,28587,459,234,527
ReporteAuditoriaTelconet_v4 2019.xlsx,128114,256240,256202,64,56,3199
SCDNR_Sheepshead.xlsx,5978,11976,7202,1278,1853,62
Solution_36.xlsx,420140,540183,720239,31,29,8990
StarterBook JTapia.xlsx,37087,61832,49465,26,21,543
trace_ros2_10.xlsx,541449,902415,721931,10,7,7226
UCI_bank_marketing.xlsx,10032,20089,10065,12,13,57
Weather (10h training).xlsx,14840,20973,19127,6112,3076,330
주요-01 유초 연도별 시도별 교육통계 모음(1999-2021)_210901.xlsx,13838,37239,27608,158,84,354
Ames Housing Data TL.xlsx,11745,22046,14735,161,145,190
Base Bicentenario 2016-20 - Original 21.05.14.xlsx,11281,93985,82734,1056,566,1392
BAU Generation Capacity Lifetime.xlsx,8211,27367,43780,17,20,776
Cb regression current.xlsx,13642,27272,13660,44,46,84
City Summary Template 1.xlsx,80741,241674,161413,271,307,2377
COMPRAS DE 11 SUR 2012.xlsx,7697,22116,21148,1631,1319,521
COMPRAS DE 11 SUR JULIO 2012.xlsx,7697,22116,21148,1631,1319,460
Copy of mytable_customer_details- solution.xlsx,76913,133466,124492,24654,18491,1686
Co regression current.xlsx,14862,29712,14880,44,46,92
greige provision.xlsx,24748,51679,51296,48457,48432,587
KickStarter Homework.xlsx,32986,65958,49484,62,51,499
monte.xlsx,139492,139494,156446,116534,88632,37301
mytable_customer_details.xlsx,76913,133466,124492,24654,18491,1559
or_embeddings_comparison_resolved.xlsx,12177,24708,24302,1183,791,415
or_embeddings_resolved.xlsx,12122,24643,24202,1274,855,409
PV Angebots Tool.xlsx,73009,170339,145997,106,81,1418
Unit1 homework aa.xlsx,33003,57739,41270,100,56,448
vicon_udp_teensy.xlsx,211294,338074,295800,169077,169039,16429
浙江省（杭温金宁）七年级下英语期中试卷分析的副本.xlsx,11221,20125,19348,2387,1984,288
0.11980167176565-1-Administrador-2021-04-08-2. Subsidios.xlsx,21997,58630,51298,66,51,662
17-9d2f3331ce4165668838bbc4f7f3af76-1327952387.xlsx,11094,16794,11192,63,35,116
2019年发票登记表.xlsx,44284,64061,44282,174,89,551
36-4f54e4360dc6fd7070026565f3bbea16-1327968647.xlsx,11094,16796,11194,133,70,194
andy_zipper__152__ICE - Mar27 Power & Gas VOL.xlsx,4504,11010,10006,54,46,97
Aula12.xlsx,18857,28286,37711,28286,37711,309
CorrectingThePastData.xlsx,33099,52766,53247,58,61,502
dang ky kh.xlsx,11681,34873,23237,102,77,245
DB 10.3 DarwinCore.xlsx,187942,364707,283237,597,331,7217
Konsolidovani ops+grad+apv-2007.xlsx,13297,26593,13437,4427,2325,287
KPMG_cleaned.xlsx,32185,80625,55387,2118,1413,907
lookup.xlsx,18752,28128,23440,6,5,268
Metrics.xlsx,18234,54694,36462,20,18,269
PredictingaBankingCustomer.xlsx,8242,24721,16482,9,8,112
S1-08082020_importar - copia.xlsx,216629,225874,195481,32,28,2617
spread_input_jul30_1_12h.xlsx,9396,25492,18246,29,20,277
STORELAND_TBL.xlsx,7445,11912,13401,16,18,162
TestData.xlsx,8242,24721,16482,9,8,110
TGFB top 100 log new fold change.xlsx,20644,31514,26079,164,128,279
151121 hyst_char.xlsx,11586,19382,27034,11694,15475,707
aggregates_to_indicators.xlsx,13912,27994,23300,17,14,200
Bordeaux - Sorties - 1718-1754 (-).xlsx,132508,364427,331242,110,83,5976
Breclav.xlsx,5923,28623,22732,613,324,346
Commerce avec Portugal 1749.xlsx,89207,244759,222535,360,350,4999
comparison.xlsx,101000,202000,151498,21,16,2013
dmc4dpick-999.xlsx,11145,22498,11354,2076,1058,68
Entrée Bayonne 1749-1780.xlsx,24611,67680,61527,23,20,781
Marseille - 1741--Exports.xlsx,23325,64108,58280,11,10,690
Marseille entrées 1762.xlsx,5440,14960,13600,11,10,155
Marseille entrées 1764.xlsx,69661,191572,174154,30,23,2311
Marseille entrées 1766.xlsx,5712,15708,14280,11,10,144
Marseille - Sorties - 1768.xlsx,6020,16555,15050,11,10,149
Mates.xlsx,43999,72884,46487,8618,6400,494
Projected areas_C2M34_nb pots_corrected.xlsx,22088,44176,38654,8,7,447
restaurants_시트로나눔_1102.xlsx,35694,74966,61404,17199,14646,1056
robin_rodrigue__33531__FTCan_Gas_Bench.xlsx,27268,68164,63620,19,18,790
SathishKumar_Rajendiran_Group4_HW2.xlsx,105477,161182,105489,48,35,833
Siskey_ABFT Mixing Data_original.xlsx,9740,17532,13636,9,7,119
SP500_Daily.xlsx,51811,69083,86352,51815,69083,13424
TemplateChiTietLuong.xlsx,2448,11832,10608,29,26,155
trade_data.xlsx,12473,31170,24921,60,33,202
vicon_xbee_trial_210721.xlsx,36446,63789,45556,18269,18244,306
圆通物流9月费用结算表.xlsx,6121,15287,12211,100,74,112
数据分析岗位招聘分析.xlsx,35217,50310,45279,326,165,679
Reference Ch. test@1M SPL PCB Display ON_210216.xlsx,120184,360456,240352,264,224,2248
x2.xlsx,13554,22601,18070,97,68,168
Практика 10.xlsx,122000,136117,357000,121132,345012,3632
TABLEAUX 2 .xlsx,147886,295258,237613,137428,137104,6472
WeightedOrder.xlsx,127947,236810,362446,128187,128137,63706
aws-messages-uc-001.xlsx,101022,151533,168368,67357,67352,30417
oesolver.xlsx,30085,42120,60170,30091,36106,7108
ufo_lowpitch.xlsx,25807,51614,77417,51614,77417,711
TPM.xlsx,42762,85525,85524,42766,42764,663
ML_labeled.xlsx,17418,34837,34836,17422,17420,35797
SSV1b_TimeRange.xlsx,50499,134666,134664,50503,67332,1320
evaluate_score_Model_seq2seq_attention.xlsx,44962,89930,74980,29998,30031,2067
Copia de ViajesCientific@s_DEVELOPING_DEVELOPED.xlsx,20900,41773,34878,28025,28005,272
serverOutput_019.xlsx,11913,23827,29782,23827,29782,244
termos.xlsx,34419,68839,57365,22951,22949,526
lotto.xlsx,11235,22471,19971,17483,17477,151
gpr_daily_latest.xlsx,51284,102569,102568,25715,25712,995
full_battery_user7.xlsx,61805,122446,102617,64747,64151,1937
GLofChewang2017.xlsx,82840,196463,131923,15602,23183,1120
clientOutput_001.xlsx,6502,11380,16254,11380,16254,156
MER_DataElements_Public.xlsx,37951,93745,142156,38427,65829,1917
Slots.xlsx,7167,9160,9286,9118,9265,65
보람튜브 데이터_형태소 분석.xlsx,19749,54311,49371,24695,29627,414
보람튜브 전체 데이터_형태소 분석.xlsx,19749,54311,49371,24695,29627,406
Sendy.xlsx,9143,18292,18283,18288,18281,142
30daysback-answer.xlsx,8339,12509,12508,4177,4174,10882
Solution_lesson_2.xlsx,24006,48013,32008,8014,8008,469
Test Runs.xlsx,22035,39989,34041,8096,16055,244
Employment and Wage Data Project - FINAL.xlsx,6947,14365,18285,9411,13344,306
5-17.xlsx,13533,47367,138677,37225,37220,777
5-18.xlsx,13533,47367,138677,37225,37220,780
CHILD STATUS - numbers affected JME chika.xlsx,7830,14286,15660,6849,6799,142
BBG_Security_Application_User_List_v5_46.xlsx,1049079,2109176,3146491,2103051,3140365,39455
Research.xlsx,4115,8208,7184,8202,7178,55
log6.xlsx,12532,22064,18807,19065,15806,207
Plotting_data.xlsx,22478,55456,44947,13582,9055,453
150squarewave.xlsx,5004,10005,10005,10005,10005,78
BBG_Security_Application_User_List_v5_34.xlsx,740183,1487891,2219803,1484391,2216302,26137
DivyaNitinNaidu_Mealpal - Data Analyst Case.xlsx,4504,13470,8986,6750,4506,62
KickStarter Data & Charts.xlsx,36683,65134,52377,7464,11170,543
Task 3.xlsx,88971,190937,143930,41985,41977,3230
webStore.xlsx,10278,140532,135410,15437,10327,3289
BBG_Security_Application_User_List_v5_2.xlsx,372885,749138,1117909,748851,1117621,11934
BBG_Security_Application_User_List_v5_6.xlsx,377218,757865,1130908,757509,1130551,12542
BBG_Security_Application_User_List_v5_10.xlsx,378940,761331,1136074,760954,1135696,12494
BBG_Security_Application_User_List_v5_7.xlsx,377785,759006,1132609,758644,1132246,12294
impactPi.xlsx,27124,54233,47403,13685,13633,850
dist.xlsx,2001,4006,8003,4004,8000,56
ISD50.xlsx,18009,18018,18009,18018,18009,118
data_preparing.xlsx,56667,120286,132405,40506,68974,2082
Weekly-covid-admissions-and-beds-publication-201105.xlsx,5240,6606,14410,6606,14410,91
association_info.xlsx,4247,23429,22858,2602,2597,4815
数据库-1.xlsx,2803,22383,33842,22383,33842,243
数据库.xlsx,2803,22383,33842,22383,33842,244
【东吴银行】老16家上市银行07-17年分行业不良贷款情况.xlsx,7465,13895,17233,6657,12189,2807
New Braunfels Temp and Precip since 1900.xlsx,444636,646173,606702,241018,120516,6325
MasterTestData.xlsx,3918,8530,11684,3499,6787,175
final_dtw_normalized.xlsx,4110,4568,11781,4509,11738,83
final data_varlimits.xlsx,3687,4072,10727,4072,10727,74
final_M+3sd.xlsx,3777,4174,10977,4174,10977,76
ITResearch_NB_Report-10`21.xlsx,26696,37894,32479,1486,1299,350
Project 2 Analyze Survey Data.xlsx,11001,12153,11273,700,649,194
42 time points LCM nanostring log notmalized.xlsx,11536,17584,17170,131,128,316
STN_Forecast_Fixture.xlsx,14012,28014,21879,28014,21879,206
TBO_SERDP_Results_202008.xlsx,10331,20658,10427,2244,1234,247
publishedweek112021_age_bands.xlsx,11621,23492,16966,20423,14405,133
WB Demographic Data.xlsx,8876,26499,17682,84,72,120
evidyon-item-spawning.xlsx,8793,24696,16510,67,96,114
Ashley County Medical Center.xlsx,141607,156367,141607,404,223,2507
DataSet.xlsx,5157,10272,11965,63,65,151
Copia de carga 4 playera.xlsx,10165,17562,10239,112,119,117
销售管理Excel表.xlsx,16725,43994,34611,6520,6346,647
c3ai-datalake-Location-Id-keys.xlsx,45744,100635,136394,62,85,1703
MTBF Setup Nodes and Stock Management.xlsx,3122,6348,6299,352,299,114
(Master) COVID_LHA_CHSA_Data.xlsx,6837,20493,13672,42,38,89
Kick Starter Challenge - StarterBook - Submission.xlsx,20665,37192,24851,108,96,240
SelfishPeer.xlsx,314022,393917,314341,113,89,2948
SiMP student data .xlsx,20179,40315,20192,65,51,113
Grants Results History Round over Round + Grant over Grant.xlsx,28448,40710,32542,60,38,393
Kickstarter Campaigns Analysis.xlsx,16524,37145,24788,40,33,214
Kickstarter-Status-And-Goal.xlsx,24752,49487,33016,43,35,401
2013 criteria hit.xlsx,19100,10435,10272,368,207,186
Lab2.xlsx,15580,23957,19186,27,28,279
NUKE.xlsx,40430,115070,326550,37,105,7695
STEP_1_in.xlsx,17553,26324,17553,44,35,283
Kickstarter Excel Challenge.xlsx,24745,53595,33009,38,28,328
KickstartMyChartAnalysis.xlsx,8260,12390,8260,29,23,54
naiveBayesFinal.xlsx,57189,85807,160066,97,74,2031
NCSP Lat.xlsx,58515,65376,63737,6601,5508,3185
nvidia_results_final.xlsx,206216,268085,206216,19,16,2760
record 12-30-2018(results for 4477 can't be trust).xlsx,31880,75056,62680,159,127,1111
basestats.xlsx,21791,43569,21791,21,17,120
CensusIncomeWithSample.xlsx,30200,60395,30226,77,67,332
CPC_no_partition_WB_FIFO_results.xlsx,193296,385776,385248,385776,385248,3589
daily_ISONE_2010-2014.xlsx,16434,32868,31042,18,17,365
Data set 10-03-2021(AutoRecovered).xlsx,25256,50421,25256,245,168,369
GESTION_DE_LLAMADAS_BASE_58709_AL_28-11.xlsx,24488,29087,24514,114,101,294
negeri-sembilan-house-sale-26022021.xlsx,9015,27010,18010,25,22,283
BIM_물량집계 자동화 산출기준표_rC(20210809).xlsx,26169,33198,26169,586,308,347
BIM_물량집계 자동화 산출기준표_rC(20210903).xlsx,31300,39632,31300,666,351,477
COVID-AIRPORT.xlsx,131827,251669,167778,59943,59931,26311
JDS 02-Homework_01-Excel_Instructions_StarterBook.xlsx,24748,49483,33012,39,31,344
maps_source_file_comparison.xlsx,13366,38601,63821,6000,4527,1522
Raw data-200211_Cushman_Fry_newobjecttest-Trial    33.xlsx,288048,432080,576080,40,48,7781
Taylor_Greenhut_01_Excel_HW.xlsx,16516,37136,24784,31,29,211
USF Platform SQL Scripts - ALL URLS - 07.07.17.xlsx,122204,245620,124692,47,56,857
asn3-data.xlsx,156128,223040,178432,10,8,1868
ATOgovhack2017_UPD.xlsx,29435,66200,58870,59,78,689
bikeshare-completed.xlsx,121653,139032,121653,8,7,1281
myFile.xlsx,330848,551414,514652,73535,73532,13708
SFR052016_KS4_Institution.xlsx,44786,49771,44784,34,20,503
StarterBook - Rafael Santos.xlsx,28895,53676,37195,31,24,390
StudentData3.xlsx,232484,465084,348813,46,35,3340
UNIT1EXCEL_ELM.xlsx,16499,37121,24766,23,22,257
Курсач.Кластер 7 -  All.xlsx,28113,35784,29388,102,75,499
1. StarterBook_James (1).xlsx,20622,41244,24772,22,17,226
absoluteBestResponse.xlsx,234256,380666,527076,26,36,7034
BASE_BERLINI_COMPLETA.xlsx,122612,143112,122612,17,14,1258
Challenge 1 - Kickstarter Data.xlsx,20661,37224,28964,44,34,250
Excel_dataVis.xlsx,16508,37130,24772,21,17,219
Excel Project By Brian J 5-2021.xlsx,16516,33021,20665,32,25,170
homd_ncbi_blast_all_tophits-fd-21_name_compare.xlsx,13198,26395,22333,31,25,271
Homework_01-Excel_Instructions_StarterBook_jc.xlsx,20622,41244,24772,22,17,226
Kickstarter_Challenge (version 1).xlsb.xlsx,16539,33100,20716,35,28,236
S3 Matches.xlsx,2672,12885,11272,1691,2122,150
SAM-0.01 OR10x100-0.25_3 dataset analysis.xlsx,61812,82618,82012,826,820,857
SAM-0.01 OR10x100-0.50_3 dataset analysis.xlsx,61812,82618,82012,826,820,851
SAM-0.01 OR10x100-0.75_1 dataset analysis.xlsx,61812,82618,82012,826,820,762
SAM-0.01 OR10x100-0.75_9 dataset analysis.xlsx,61812,82618,82012,826,820,759
SAM-0.01 OR30x100-0.25_10 dataset analysis.xlsx,61812,82618,82012,826,820,901
SAM-0.01 OR30x100-0.25_3 dataset analysis.xlsx,61812,82618,82012,826,820,899
SAM-0.01 OR30x100-0.25_4 dataset analysis.xlsx,61812,82618,82012,826,820,983
SAM-0.01 OR30x100-0.50_1 dataset analysis.xlsx,61812,82618,82012,826,820,891
SAM-0.01 OR30x100-0.75_3 dataset analysis.xlsx,61812,82618,82012,826,820,770
SAM-0.01 OR30x100-0.75_4 dataset analysis.xlsx,61812,82618,82012,826,820,760
SAM-0.01 OR5x100-0.25_4 dataset analysis.xlsx,61812,82618,82012,826,820,848
SAM-0.02 OR10x100-0.25_1 dataset analysis.xlsx,61812,82618,82012,826,820,860
SAM-0.02 OR10x100-0.50_7 dataset analysis.xlsx,61812,82618,82012,826,820,861
SAM-0.02 OR10x100-0.75_1 dataset analysis.xlsx,61812,82618,82012,826,820,766
SAM-0.02 OR30x100-0.25_2 dataset analysis.xlsx,61812,82618,82012,826,820,765
SAM-0.02 OR30x100-0.25_3 dataset analysis.xlsx,61812,82618,82012,826,820,901
SAM-0.02 OR30x100-0.75_6 dataset analysis.xlsx,61812,82618,82012,826,820,890
SAM-0.02 OR5x100-0.25_1 dataset analysis.xlsx,61812,82618,82012,826,820,766
SAM-0.02 OR5x100-0.25_4 dataset analysis.xlsx,61812,82618,82012,826,820,866
SAM-0.05 OR10x100-0.75_8 dataset analysis.xlsx,61812,82618,82012,826,820,755
SAM-0.05 OR30x100-0.25_6 dataset analysis.xlsx,61812,82618,82012,826,820,902
SAM-0.05 OR5x100-0.25_5 dataset analysis.xlsx,61812,82618,82012,826,820,892
SAM-0.05 OR5x100-0.75_6 dataset analysis.xlsx,61812,82618,82012,826,820,853
SAM-0.05 OR5x100-0.75_7 dataset analysis.xlsx,61812,82618,82012,826,820,876
SAM-0.1 OR10x100-0.25_4 dataset analysis.xlsx,61812,82618,82012,826,820,864
SAM-0.1 OR10x100-0.50_10 dataset analysis.xlsx,61812,82618,82012,826,820,1052
SAM-0.1 OR10x100-0.50_6 dataset analysis.xlsx,61812,82618,82012,826,820,876
SAM-0.1 OR10x100-0.75_4 dataset analysis.xlsx,61812,82618,82012,826,820,760
SAM-0.1 OR10x100-0.75_5 dataset analysis.xlsx,61812,82618,82012,826,820,889
SAM-0.1 OR30x100-0.50_6 dataset analysis.xlsx,61812,82618,82012,826,820,761
SAM-0.1 OR30x100-0.50_8 dataset analysis.xlsx,61812,82618,82012,826,820,898
SAM-0.1 OR30x100-0.75_9 dataset analysis.xlsx,61812,82618,82012,826,820,906
SAM-0.1 OR5x100-0.50_8 dataset analysis.xlsx,61812,82618,82012,826,820,765
SAM-0.1 OR5x100-0.75_5 dataset analysis.xlsx,61812,82618,82012,826,820,846
SAM-0.2 OR10x100-0.25_10 dataset analysis.xlsx,61812,82618,82012,826,820,880
SAM-0.2 OR10x100-0.25_3 dataset analysis.xlsx,61812,82618,82012,826,820,774
SAM-0.2 OR10x100-0.25_6 dataset analysis.xlsx,61812,82618,82012,826,820,884
SAM-0.2 OR10x100-0.50_10 dataset analysis.xlsx,61812,82618,82012,826,820,900
SAM-0.2 OR10x100-0.50_6 dataset analysis.xlsx,61812,82618,82012,826,820,774
SAM-0.2 OR10x100-0.75_6 dataset analysis.xlsx,61812,82618,82012,826,820,867
SAM-0.2 OR30x100-0.25_8 dataset analysis.xlsx,61812,82618,82012,826,820,896
SAM-0.2 OR30x100-0.25_9 dataset analysis.xlsx,61812,82618,82012,826,820,760
SAM-0.2 OR30x100-0.50_7 dataset analysis.xlsx,61812,82618,82012,826,820,914
SAM-0.2 OR30x100-0.75_4 dataset analysis.xlsx,61812,82618,82012,826,820,1064
SAM-0.2 OR5x100-0.25_2 dataset analysis.xlsx,61812,82618,82012,826,820,820
SAM-0.2 OR5x100-0.25_9 dataset analysis.xlsx,61812,82618,82012,826,820,761
SAM-0.2 OR5x100-0.50_4 dataset analysis.xlsx,61812,82618,82012,826,820,849
SAM-0.2 OR5x100-0.50_6 dataset analysis.xlsx,61812,82618,82012,826,820,771
SAM-0.2 OR5x100-0.75_4 dataset analysis.xlsx,61812,82618,82012,826,820,923
SAM-0.2 OR5x100-0.75_5 dataset analysis.xlsx,61812,82618,82012,826,820,869
StarterBook (1).xlsx,16519,37142,24783,37,28,216
StarterBook_Homework_SMP.xlsx,16508,37130,24772,21,17,217
20mm平板材性实验数据处理 .xlsx,19810,29715,30383,1399,1396,362
Academic Plan Growth Analysis 20200403[1].xlsx,5531,11808,9465,21,17,77
AMHMCMC_DRBL.xlsx,106592,213184,106592,88,50,1883
benchmark_AMP_models.xlsx,18455,49779,38775,38,36,397
cews-calculation-p1-4.xlsx,19985,64943,69939,41,45,755
data_20160626_184614 - sprinkler rain.xlsx,165211,247823,165211,29,15,1356
Excel_Crowdfunding_data.xlsx,16516,41252,24780,34,25,193
GATechDSBC_ExcelChallenge_PSingleton_12132020.xlsx,15073,34259,21897,125,82,353
Hamster Erfolgsrate.xlsx,47319,94606,47342,192,101,464
HMorris_Week 1 Homework.xlsx,16514,37134,24778,29,23,215
Kickstarter_Analysis_CPZ.xlsx,24740,49479,33006,35,25,335
Kickstarter-Challenge correct.xlsx,20648,37189,28935,23,19,340
machanism.xlsx,64993,64997,69998,23,26,848
malwarevsGPInfo_5.xlsx,48448,121105,96866,65,42,1340
PragyaShakya_StarterBook.xlsx,16514,37134,24778,29,23,221
rainfall.xlsx,20959,41918,20959,108,54,398
spreadsheets_exercises.xlsx,49512,98892,70663,28,23,851
Yields_quotes.xlsx,148609,187457,155568,187457,155568,1699
机器订单_2020-06-16.xlsx,1521,4472,5281,49,32,73
7-6-2020 Facility Itemized Tracker (1).xlsx,22382,66603,44262,5439,3554,1054
94.xlsx,54308,101850,113140,105,90,1758
advance_excel_project.xlsx,16552,37218,24852,25,20,239
albert.xlsx,16215,22701,16215,7,5,163
Ann Nguyen_Excel_HW_01.xlsx,24732,49464,32996,20,15,339
ASSEGID GEBEYEHU.xlsx,20618,41236,24768,18,13,258
Category_wise_report_2017_synth.xlsx,2277,15891,20666,1019,1076,522
ClusterFPS_Statics7.xlsx,36516,72820,36446,179,143,307
CompletedTable.xlsx,16508,37128,24772,23,17,213
data-1-1-3-StarterBook (1).xlsx,13460,29960,17638,44,30,142
Dataset_02.xlsx,18466,36944,27703,23,14,202
Day4.xlsx,94791,224482,129693,155682,95293,2812
DePalma_Excel StarterBook.xlsx,24740,49474,33004,30,23,422
difficulty_time.xlsx,26145,78381,52254,99,78,340
ef56572934e65045f41571115f1fd689.xlsx,6570,18554,12033,3294,2173,181
excel-challenge-iAppa.xlsx,24732,49464,32996,20,15,334
Excel Homework_Sarah Sprole.Nov 26.xlsx,16508,37122,24768,17,13,216
Excel Homework.xlsx,16504,37122,24768,17,13,214
ExcelHomework.xlsx,16517,37145,24789,40,34,218
Excel_HW_StarterBook_KB.xlsx,12390,28894,16540,15,11,126
FM_Excel Homework.xlsx,20618,41236,24768,18,13,217
Homework 1 SFM.xlsx,16504,37122,24768,17,13,219
Homework_StarterBook_DueFeb3.xlsx,16504,37122,24768,17,13,337
Homework - week 1.xlsx,16521,37163,24794,34,23,221
kickstarter1.xlsx,13127,29619,17301,66,39,147
KickStarter_Analysis_using_Excel.xlsx,16512,37132,24776,27,21,218
Kickstarter_analysis.xlsx,24732,49464,32996,20,15,330
KickStarterBook.xlsx,16504,37122,24768,17,13,217
Kickstarter Campaigns.xlsx,24740,49474,33004,30,23,331
Kickstarter_Challange.xlsx,16532,33038,20677,38,31,164
Kickstarter_Challenge 1.xlsx,16516,33044,20678,19,14,202
Kickstarter_Challenge1.xlsx,12390,24780,16540,14,11,128
Kickstarter Challenge 20Jun2021.xlsx,16505,33010,20655,18,13,201
Kickstarter_Challenge2.xlsx,15483,31975,19657,156,84,157
Kickstarter_Challenge_Azcona_Pablo.xlsx,12419,28926,16569,61,34,170
Kickstarter_Challenge copy.xlsx,16504,33008,20654,16,12,165
Kickstarter_Challenge.copy.xlsx,17325,34638,21671,36,26,172
Kickstarter_Challenge_copy.xlsx,12429,28932,16574,71,41,125
Kickstarter_Challenge - Copy.xlsx,22218,38722,27952,434,291,356
Kickstarter_Challenge_Daniela Rodriguez.xlsx,12390,24780,16540,14,11,130
Kickstarter_Challenge final.xlsx,16516,33016,20659,16,12,163
Kickstarter_Challenge - Final.xlsx,16516,33020,20662,28,20,203
Kickstarter_Challenge_Final.xlsx,16516,33020,20662,28,20,162
Kickstarter_Challenge_Final.xlsx..xlsx,16513,33014,20656,36,26,163
Kickstarter_Challenge-JPINPIN.xlsx,16516,33020,20662,28,20,162
Kickstarter_Challenge - Original.xlsx,16545,33100,20723,40,29,164
Kickstarter_Challenges - Final.xlsx,15122,30230,19263,1745,877,331
Kickstarter_Challenge Submission - 10-25-20.xlsx,12410,28911,16553,46,28,125
Kickstarter_Challenge_Submission.xlsx,16504,32996,20678,15,14,163
Kickstarter_Challenge_submit.xlsx,16504,33008,20654,16,12,162
Kickstarter_Challenges.xlsx,20621,41234,28912,30,24,258
Kickstarter_Challenge_updated.xlsx,24732,45350,28882,19,14,279
KickstarterChallengeWColDeletes.xlsx,16516,33020,20662,28,20,161
Kickstarter _Challenge.xlsx,16515,33030,20665,38,23,166
Kickstarter-Challenge.xlsx,16516,33020,20662,28,20,203
Kickstarter_Challenge.xlsx - Copy.xlsx,16516,33020,20662,28,20,165
Kickstarter_challenge.xlsx.xlsx,16504,33008,20654,16,12,165
Kick Starter Dataset Breakdown.xlsx,12396,28904,16552,25,23,125
KickstarterData.xlsx,16504,37110,24792,16,15,221
Kickstarter_End_Results_Analysis.xlsx,24732,49464,32996,20,15,373
Kickstarter Excel.xlsx,20626,41246,24776,28,21,224
kickstarter file.xlsx,24740,49462,33028,29,25,343
KickStarter My Chart.xlsx,24732,49464,32996,20,15,345
KickStarter_Results.xlsx,12398,28904,16548,25,19,129
KickstarterStats_Solved.xlsx,28846,53566,37134,20,18,408
KickstarterStats.xlsx,28846,53566,37134,20,18,400
kickstart My Chart-1.xlsx,28846,53578,37110,21,16,509
Kickstart_PBF.xlsx,24740,49474,33004,30,23,337
LB_transaction_level_compare_01012019_04052020.xlsx,19406,55995,38792,164,104,474
lenderToProyek.xlsx,139466,414375,277564,5759,4286,7472
LSA_Excel Homework_StarterBook.xlsx,8276,20666,16540,13,11,132
Matheson Kickstart My Chart.xlsx,16512,37136,24782,26,21,216
MUS_CPM_results.xlsx,58808,102914,88212,7,6,932
parseResults.xlsx,164021,238576,253487,16,17,3387
PendaHealthdata__Analysis.xlsx,84390,253136,168754,25,14,1524
pick list1506.xlsx,36677,75375,67686,130,98,829
play-analysis.xlsx,32976,65956,49481,36,27,503
Project Data.xlsx,16503,37120,24766,18,13,223
sampleDistanceCalculations.xlsx,82049,164101,213326,147694,180508,24855
SG_Excel_Hwk1.xlsx,24732,49464,32996,20,15,341
SKQ201617S_CTD_Profile_CF.xlsx,39865,78032,78529,76837,77333,901
SL_hw_week1.xlsx,16504,37122,24768,17,13,249
SolvedStarterBook.xlsx,16483,37068,24750,74,53,328
StarterBook (3).xlsx,16512,37132,24776,27,21,221
StarterBook Angele Yazbec.xlsx,16512,37132,24776,27,21,317
StarterBook_AY.xlsx,8276,20666,16540,13,11,136
StarterBook-Enoc.xlsx,8276,12438,8312,11,9,55
StarterBookExcelHW.xlsx,16504,37122,24768,17,13,257
StarterBook_excel.xlsx,8276,20666,16540,13,11,136
StarterBook -Homework - Excel Challenge (version 1).xlsx,24739,49473,33002,76,45,434
