fileName,numFormulae,numVertices,numEdges,numCompVertices,numCompEdges,graphBuildTime,RR-Chain_Comp,RR-Chain_NoComp,RR_Comp,RR_NoComp,RF_Comp,RF_NoComp,FR_Comp,FR_NoComp,FF_Comp,FF_NoComp,RRGapOne_Comp,RRGapOne_NoComp,RRGapTwo_Comp,RRGapTwo_NoComp,RRGapThree_Comp,RRGapThree_NoComp,RRGapFour_Comp,RRGapFour_NoComp,RRGapFive_Comp,RRGapFive_NoComp,RRGapSix_Comp,RRGapSix_NoComp,RRGapSeven_Comp,RRGapSeven_NoComp,NoComp_Comp,NoComp_NoComp
GL_Driver_Safety_Report_ferguson_20211018_084228.xlsx,8504,17010,16858,36,19,116,0,0,17,8504,0,0,0,0,2,8354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GL_Driver_Safety_Report_ferguson_20211018_191931.xlsx,8504,17010,16858,36,19,108,0,0,17,8504,0,0,0,0,2,8354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GL_Driver_Safety_Report_ferguson_20211019_081739.xlsx,8504,17010,16858,36,19,107,0,0,17,8504,0,0,0,0,2,8354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GL_Driver_Safety_Report_ferguson_20211019_085100.xlsx,8504,17010,16858,36,19,179,0,0,17,8504,0,0,0,0,2,8354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GL_Driver_Safety_Report_ferguson_20211019_202728.xlsx,8504,17010,16858,36,19,108,0,0,17,8504,0,0,0,0,2,8354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sequoyah_Coopers Excel Homework 1.xlsx,24684,53482,32912,13,8,294,0,0,8,32912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
StarterBook_solved.xlsx,16456,37026,20570,9,5,161,0,0,5,20570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA list.xlsx,8748,26242,17494,16,8,81,0,0,0,0,0,0,6,8746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Models_summer.xlsx,35752,71151,67856,126,75,701,0,0,17,35715,0,0,0,0,20,32103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38
Models_winter.xlsx,24303,48758,48898,43,33,484,0,0,17,24813,0,0,0,0,14,24083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
tools.xlsx,16152,23342,52045,21,19,589,0,0,7,19741,0,0,0,0,12,32304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-14 Bairdi_ActualVsCalculatedWeight.xlsx,5651,11308,16953,11,7,159,0,0,1,5651,0,0,0,0,6,11302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AnalisisEstadistico.xlsx,11400,22805,22800,35,30,183,0,0,15,11400,0,0,0,0,15,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100ms.xlsx,5861,11724,14694,36,35,162,0,0,17,5861,0,0,0,0,18,5960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MensTennisRPI.xlsx,205942,467290,414497,16,13,4599,0,0,12,411884,0,0,0,0,1,2613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GL_Driver_Safety_Report_ferguson_20211031_095848.xlsx,5202,10406,10254,36,19,70,0,0,17,5202,0,0,0,0,2,5052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GL_Driver_Safety_Report_ferguson_20211031_100043.xlsx,5202,10406,10254,36,19,65,0,0,17,5202,0,0,0,0,2,5052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GL_Driver_Safety_Report_ferguson_20211031_101132.xlsx,5202,10406,10254,36,19,66,0,0,17,5202,0,0,0,0,2,5052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southern Water Corp Statistical Analysis.xlsx,2473,19666,36801,58,36,682,0,0,7,17164,0,0,0,0,8,19616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21
LR2.xlsx,2994,4521,13473,3037,5729,487,0,0,1497,2994,0,0,0,0,4232,10197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HashKey.xlsx,8452,16906,16904,18,12,152,0,0,8,8452,0,0,0,0,4,4226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scores for Streptavidin Mutations.xlsx,4498,4528,35352,41,30,487,0,0,0,0,0,0,0,0,30,35352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rivers_analysis.xlsx,53189,119744,73803,15,9,748,0,0,8,71843,0,0,0,0,1,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dptranscriptswlookupFORVIS.xlsx,23326,25368,46564,31,27,548,0,0,14,23326,0,0,0,0,13,23238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fwdhistperu.xlsx,3701,11104,14800,10,8,148,0,0,4,7400,0,0,0,0,4,7400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UWP_Pointer_Log.xlsx,20962,23318,41924,117,170,577,0,0,85,20962,0,0,0,0,85,20962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
final-assignment.xlsx,5092,33856,55836,36,33,1672,0,0,17,28764,0,0,0,0,16,27072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Predictive Analysis.xlsx,5092,33856,55836,36,33,1547,0,0,17,28764,0,0,0,0,16,27072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLX90640 example data.xlsx,2500,2502,7497,100,285,123,0,0,96,2500,0,0,0,0,189,4920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capstone1.xlsx,1338,8034,14718,12,11,205,0,0,5,6690,0,0,0,0,6,8028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBG_Security_Application_User_List_v5_1.xlsx,372864,749097,1117846,2545,2503,23889,0,0,1795,745453,0,0,0,0,708,372020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Final DZ Data - Feb 19.xlsx,6976,13984,13952,66,33,181,0,0,1,6976,0,0,0,0,32,6944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Final DZ Data - Mar 19.xlsx,6976,13984,13952,66,33,181,0,0,1,6976,0,0,0,0,32,6944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VTP_MAU_EXCEL_V1.11.xlsx,11599,23239,13064,61,32,140,0,0,30,11638,0,0,0,0,2,1426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District_Dairy_Distances.xlsx,48880,50028,195520,314,416,4447,0,0,208,97760,0,0,0,0,208,97760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tio Cash Master 1800 ratio fam all flags.xlsx,233052,235406,465309,3541,2363,11158,0,0,1178,233043,0,0,0,0,1176,232257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
PAL User Tickets.xlsx,6200,6431,12400,63,62,169,0,0,31,6200,0,0,0,0,31,6200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gap4_with0.xlsx,49230,98460,49230,2,1,269,0,0,1,49230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spread_noquest_4_processing.xlsx,24896,49792,24896,16,8,147,0,0,8,24896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spread_quest_4_update.xlsx,23728,47456,23728,16,8,136,0,0,8,23728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
static_quest_4_processing.xlsx,23520,47040,23520,16,8,138,0,0,8,23520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIB 2000-2019 (INE).xlsx,7238,10952,14416,393,300,214,0,0,192,10720,0,0,0,0,80,3668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28
Ghep_Benh.xlsx,26620,79657,53146,9,6,324,0,0,5,53083,0,0,0,0,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EON GAS - Copy (2).xlsx,15035,45028,30042,13,8,181,0,0,7,29992,0,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EON GAS - Copy (3).xlsx,16962,50809,33896,13,8,304,0,0,7,33846,0,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
百济-计算百分比.xlsx,10067,29983,20134,654,435,468,0,0,372,19855,0,0,0,0,47,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16
visualisations.xlsx,67919,101817,67919,45,28,589,0,0,2,67764,0,0,0,0,26,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashwin Abraham HW1.xlsx,16474,37045,24702,15,11,195,0,0,6,24684,0,0,0,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
사업자 현황(2020년 01월 100대 생활업종).xlsx,122160,344539,270224,11487,8868,4720,0,0,6445,267785,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2422,2422
사업자 현황(2020년 10월 100대 생활업종).xlsx,26165,104385,78253,55,48,829,0,0,9,78198,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38
CarSalesDataForReportsForRibbon.xlsx,17536,18632,17536,17,16,191,0,0,16,17536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarSalesDataForReports.xlsx,17536,18632,17536,17,16,186,0,0,16,17536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarSales_Tables.xlsx,13152,14248,13152,13,12,127,0,0,12,13152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dani papers.xlsx,134755,146364,134755,5052,3866,2781,0,0,3774,134381,0,0,0,0,73,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19
StarterBook_solution.xlsx,16503,37122,24767,21,16,201,0,0,12,24756,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
datacite_template_20200413_test.xlsx,22504,38897,26772,401,276,469,0,0,276,26772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
datacite_template_20200424_test.xlsx,22504,38897,26772,401,276,447,0,0,276,26772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
calendar_stress_test.xlsx,458745,524280,458745,8,7,4737,0,0,7,458745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
database_2016.xlsx,44961,61585,59132,133,82,800,0,0,76,59126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
edevlet-mezarlik-verileri.xlsx,34935,69870,34935,98,49,298,0,0,49,34935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Project 2 - DATA PREP-2.xlsx,38215,43722,76428,23,19,957,0,0,12,38236,0,0,0,0,7,38192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Excel1 Homework.xlsx,20582,49384,37038,20,14,334,0,0,10,37028,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCSP Lat errors.xlsx,27802,34664,27802,8,6,233,0,0,6,27802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHL 2011-12.xlsx,12518,34866,31290,39,35,455,0,0,35,31290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHL2011-12.xlsx,12518,34866,31290,39,35,480,0,0,35,31290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
StarterBookH Homework .xlsx,16468,37040,24696,13,8,197,0,0,6,24684,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
StarterBook_Vijay.xlsx,24696,49382,32924,16,10,420,0,0,8,32912,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Employees_data.xlsx,20005,40012,40007,15,11,424,0,0,3,30000,0,0,0,0,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
test_aggregating_functions.xlsx,62600,75000,62300,18,11,532,0,0,11,62300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOBG-Combined.RPKM.xlsx,11535,16149,11535,7,5,163,0,0,5,11535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7_17_Create_date_and_time_part_columns.xlsx,200000,250000,200000,5,4,1896,0,0,4,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALE_coumarate_triplicates_Sheila-proV-KOs_081214.xlsx,22788,43044,55704,6330,5908,1368,0,0,5908,55704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burnham Center for Chemical Genomics_edited_20121217_Ian_for_upload.xlsx,981,8824,8819,291,177,203,0,0,93,8671,0,0,0,0,61,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23
capstone project.xlsx,15562,31127,15568,51,27,182,0,0,21,15559,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
HousePrices_test_result.xlsx,7295,13135,11674,36,22,155,0,0,13,11663,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
Kickstarter Project.xlsx,24845,55899,37268,12,8,350,0,0,7,37264,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MISO_load_2009-2013_to_Luke.xlsx,218520,305928,218520,7,5,2298,0,0,5,218520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nvidia_sentiment.xlsx,82116,102645,82116,5,4,694,0,0,4,82116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ventasCocaCola_matrícula_solucion.xlsx,153065,244904,183678,8,6,1947,0,0,6,183678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200505_pval6_geneNames_junzli.xlsx,23896,95640,119388,14,11,1925,0,0,11,119388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bitcoin-difficulty.xlsx,15892,31784,31784,8,8,301,0,0,8,31784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
category-yahoo-auction.xlsx,9490,17882,13683,1550,1175,175,0,0,1173,13681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
COCODataset.xlsx,60630,121260,101050,12,10,1120,0,0,10,101050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyclistic_Trips_Data.xlsx,132702,221170,176936,5,4,1611,0,0,4,176936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Formatted_Ar .25 P1-B10-W0.5-MP0.5-tree_exp_2.txt-output.xlsx,8169,32676,73521,84,189,1587,0,0,189,73521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H_Auto_1_5Hubs_tariffs_FTL.xlsx,11636,20363,14545,7,5,117,0,0,5,14545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InvestorsReport-JetTokenIncorporated-20200927144102.xlsx,63777,85036,63777,4,3,513,0,0,3,63777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japanese lyrics dictionary.xlsx,11682,22416,18546,50,30,202,0,0,25,17600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
Kickstart My Chart.xlsx,16492,37110,24756,16,12,207,0,0,12,24756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LeetCode.xlsx,19721,34142,19721,26,15,112,0,0,15,19721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leut-MDdata-5k.rect.normal.ascii.xlsx,58554,97590,117108,10,12,1265,0,0,12,117108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
manual_grad_rates_corrections_2018.xlsx,5265,15671,10418,84,43,66,0,0,43,10418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nnERA.xlsx,13650,31850,27300,7,6,258,0,0,6,27300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Performance-Data(1).xlsx,11725,29308,17585,12,7,121,0,0,4,17582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
poisson calc_20212022_olddata.xlsx,17787,157542,142296,2738,2444,4375,0,0,1924,141776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,520
Presup.Ventas.Año x Vendedor-OK.xlsx,23509,40375,29897,95,62,259,0,0,53,29888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
Rabioux-Obs.xlsx,41966,55996,41966,136,71,282,0,0,9,41904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62
salesDistinct.xlsx,57126,152336,228504,8,12,2838,0,0,12,228504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_100_eval.xlsx,32886,65580,54810,30,25,533,0,0,25,54810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
short_msg_option_info_data.xlsx,44586,61386,44586,315,158,702,0,0,83,44511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,75
StarterBook_jjree.xlsx,24720,49452,32984,19,14,359,0,0,14,32984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vgas.xlsx,192236,262140,192236,8,5,1833,0,0,5,192236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-Excel_Homework_Instructions_StarterBook.xlsx,16456,37026,24684,9,6,203,0,0,6,24684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-Homework_01-Excel_02-Case-Assignment_Instructions_StarterBook.xlsx,24684,49368,32912,12,8,445,0,0,8,32912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-Homework_01-Excel_Instructions_StarterBook.xlsx,20582,41164,24696,12,7,227,0,0,7,24696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1. Excel Homework.xlsx,24696,49404,32936,15,10,319,0,0,10,32936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 proportion hypothesis test with pivot table.xlsx,14000,24000,12500,10,6,71,0,0,6,12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-10_Laohu_us_profit_income_year.xlsx,2860,8580,11440,5977,5476,313,0,0,1736,3960,0,0,0,0,3740,7480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09 Cleaned.xlsx,129792,259584,194688,4,3,1840,0,0,3,194688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06 Cleaned.xlsx,130868,261736,196302,4,3,1650,0,0,3,196302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021_country.xlsx,5805,32918,27123,603,519,663,0,0,487,27091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32
8路201303单程运营统计.xlsx,7861,20956,13095,24,16,158,0,0,9,13088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
Accidents.xlsx,42193,84386,42203,14,13,258,0,0,9,42199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
accum-temperature.xlsx,51303,239414,205212,14,12,2696,0,0,12,205212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALE_hexanoate_KOs_061215.xlsx,11508,28770,34524,5364,4132,1161,0,0,4122,34514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
all-geocodes-v2018 (1).xlsx,87694,131541,87694,3,2,623,0,0,2,87694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allTweets.xlsx,74144,111216,74144,6,4,513,0,0,4,74144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALL_USA_PL.xlsx,23091,46179,23091,14,7,127,0,0,4,23085,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANZ_synthesised_transaction_dataset_changed.xlsx,24086,36129,24086,3,2,160,0,0,2,24086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assignment1_ShahmeerAmjad.xlsx,24684,49368,32912,12,8,341,0,0,8,32912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Avg RPD Large.xlsx,4872,21084,24312,51,51,394,0,0,48,24309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
bensu_matb_033015.121623_nooutliers.xlsx,12495,24990,16113,1261,804,256,0,0,699,16000,0,0,0,0,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97
Chinese Phonetics new 9.xlsx,7996,19987,11992,12,7,89,0,0,6,11991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Coding Task.xlsx,46016,92032,69024,4,3,615,0,0,3,69024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
compare-opt-noopt.xlsx,19540,39080,39080,8,8,401,0,0,8,39080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
countytractfiles.xlsx,12572,18858,12572,3,2,79,0,0,2,12572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crypto_valuations.xlsx,211880,529700,423760,10,8,4865,0,0,8,423760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
data-1-1-3-StarterBook Lasho.xlsx,16051,36222,23875,551,367,389,0,0,192,23700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,175
Data_Experiment.xlsx,23340,46680,46680,8,8,448,0,0,8,46680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Datos.xlsx,13732,26529,13731,31,16,119,0,0,16,13731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDRStockReport_AITG_1171 (19).xlsx,3405,10215,7945,9,7,67,0,0,7,7945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
delete_missings.xlsx,43101,128489,86202,35,19,874,0,0,19,86202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
etf_list_BBG_v0.xlsx,19646,29466,19644,21,14,144,0,0,8,19638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
eurovision_song_contest_1975_2016.xlsx,70284,105959,70284,4,2,436,0,0,2,70284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ewembi_v_erainterim.xlsx,27786,41692,27786,9,5,171,0,0,5,27786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Excel Case Assignment.xlsx,24684,49368,32912,12,8,355,0,0,8,32912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Excel-Challenge Homework.xlsx,16455,37024,24682,10,6,201,0,0,6,24682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Excel-Challenge HW.xlsx,16456,37026,24684,9,6,199,0,0,6,24684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Excel-Challenge-JB.xlsx,16456,37026,24684,9,6,206,0,0,6,24684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
excel-challenge.xlsx,16456,37026,24684,9,6,253,0,0,6,24684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXCEL HW new.xlsx,24684,49368,32912,12,8,328,0,0,8,32912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Excel HW.xlsx,16456,37026,24684,9,6,213,0,0,6,24684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Excel - StarterBook_Booth.xlsx,24684,49368,32912,12,8,322,0,0,8,32912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
export.xlsx,40610,60915,40610,6,4,354,0,0,4,40610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fuel.xlsx,74885,149769,74885,4,2,445,0,0,1,74884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HFRI Indices 3.30.2015.xlsx,5247,10524,10334,98,65,146,0,0,65,10334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Homework 1 Excel-Challenge.xlsx,20570,41140,24684,10,6,200,0,0,6,24684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
homework 1 kickstarter chart.xlsx,24684,49368,32912,12,8,304,0,0,8,32912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HW1Excel.xlsx,24684,49368,32912,12,8,364,0,0,8,32912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HW 1-Rafael de Mendonca-Workbook.xlsx,24684,49368,32912,12,8,307,0,0,8,32912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPZ Precio Arriendo Venta Rentabilidad Score Barrio.xlsx,111520,278800,223040,10,8,2545,0,0,8,223040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kickstarter Campaign Analysis.xlsx,16456,37026,24684,9,6,202,0,0,6,24684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KickstarterCampaignAnalysis.xlsx,16456,37026,24684,9,6,200,0,0,6,24684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KickStarter Data Analysis.xlsx,20579,41167,24702,13,8,276,0,0,8,24702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kickstarter Success Analysis.xlsx,24684,49368,32912,12,8,308,0,0,8,32912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KPMG_data_work.xlsx,57819,115638,96365,6,5,813,0,0,5,96365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
label_underwriter_data.xlsx,87840,175665,87840,422,211,1635,0,0,34,87663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,177
lstm_feature_target.xlsx,32060,48090,32060,6,4,239,0,0,4,32060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
