fileName,Longest Dep Ref,GraphBuildTime,NoCompLookupSize,NoCompLookupTime,NoCompPostProcessedLookupSize,NoCompPostProcessedLookupTime
Day4.xlsx,Base Boards:L189,1445,2,0,2,0
工作簿1-20181122124718157.xlsx,不良明细:CEA5,105,2,0,1,0
Employees_data.xlsx,Sheet1:F9,552,2,0,2,0
DRAFT_COC_database_20200915_2056_SENT_TO_NTMWD.xlsx,COC_RiskScore_Ranked:H60,647,6,0,4,0
informe-seguridad-social-octubre-2018.xlsx,SM-IPC-PTF:E20,159,10,1,5,1
lecture6p_2021.xlsx,F-F_Research_Data_Factors_daily:F181,161,1,0,1,0
REMISIONES--DICIEMBRE    --- 2 0 1 4.xlsx,CENTRAL REMIS:BD1,1180,216,2,216,2
benjamin_rogers__1261__Consolidated 6 Peaker-062000.xlsx,Debt:B34,73,366,3,364,3
refer.xlsx,REFER:P259,233,2,0,1,0
REMISIONES   OBRADOR   MARZO    2017.xlsx,M A R Z O    2 0 1 7     :E41,227,6,0,6,0
project19.xlsx,Exponential:A6265,162,1,0,1,0
Boksmodel.xlsx,Boksmodel:B11,1732,20999,223,20998,239
Kickstarter_Challenge 1.xlsx,Outcomes Based on Goals:C7,188,4,0,1,0
relacao_geral_-_vodanet_-_22-08-2014.xlsx,Anatel:N1213,178,227,1,1,1
manual_grad_rates_corrections_2018.xlsx,grad_rates:E4451,84,1,0,1,0
oysters_gtm.xlsx,SPAT:D6472,378,1,0,1,0
px-x-1702020000_105 - Parteien - filledup.xlsx,px-x-1702020000_105:C45311,1528,1,0,1,0
【东吴银行】老16家上市银行不良率汇总.xlsx,平安:A23,296,1050,55,1050,55
hw_6_2.xlsx,model:D39,213,12298,133,12298,145
USA list.xlsx,Feuil1:B43,187,3971,26,1,27
suicide_data_minimal.xlsx,Total 2005-2011:O14,61,7,0,7,0
工作簿1-20181122164802381.xlsx,不良明细:CEA5,104,2,0,1,0
虎林码头11月过车详情.xlsx,202011:G4000,294,1,0,1,0
dt upload SIMP MEI 2018.xlsx,Sheet2:A643,405,1603,8,1,8
VIL-2015-08.xlsx,AUG 26:Q12,71,12,0,12,0
分解法乘法 C.xlsx,holt:C3,905,164,1,164,2
House_Election_Data_1994.xlsx,Cong Dist:AT929,2227,135,2,134,2
Known Distributions (2).xlsx,Fun with colors:C2,247,2000,13,1,13
재료비.xlsx,15. NE:O25,3412,423,3,422,3
test-products.xlsx,Лист1:I709,814,10,0,9,0
数据分析岗位招聘分析.xlsx,筛选职位:P3455,400,3,0,1,1
100ms.xlsx,Data:AB90,113,1,0,1,0
工作簿1-20181122135748760.xlsx,不良明细:CEA5,104,2,0,1,0
UWP_Pointer_Log.xlsx,TEST:D5,364,629,3,1,4
All naked-eye visible stars & nebulae.xlsx,Sheet1:H8758,539,1,1,1,1
restaurants_시트로나눔_1102.xlsx,식육(숯불구이):AA434,692,3,0,2,0
Oithona_Microsetella_1.xlsx,Лист1:J540,346,1,0,1,0
FlowCalib.xlsx,Napa:B51,5327,6582,67,10,69
VIL-2015-10.xlsx,OCT 27:Q17,72,12,0,12,0
0.41147314357174-1-Administrador-2021-07-15-SUBSIDIOS MAYO SAC.xlsx,Hoja1:T912,156,3,0,2,0
zad5.xlsx,D:J2,123,6444,43,6444,50
Oligo Printer Layout.xlsx,Sheet2:DM82,317,7055,46,7055,51
cerner_model.xlsx,CodeSet:G7,182,10841,73,1,77
day 10 create data.xlsx,Sheet5 (5):B10,644,67,0,67,0
Raw_data_signals.xlsx,computation:C496,402,2500,16,2500,18
初中科学浙江初中科学中考真题及模拟试卷分析表2的副本.xlsx,Sheet1:CA817,410,2,0,2,0
Dashboard_M5_Price_Monthly_2018-09-17-02-09-03.xlsx,DBEDT Yearly:C4,119,24,0,1,0
Distrito-5.xlsx,DETERMINACION:H14,189,67,1,55,1
05.3. S&P500-KOSPI200 (실습결과).xlsx,sheet1:B2,86,2592,16,1,16
VIL-2015-01.xlsx,JAN 18:Q18,76,12,1,12,1
工作簿1 - 副本-20181126095151763.xlsx,不良明细:CEA5,102,2,0,1,0
kevin_ruscitti__20347__03-21-00 daily volsAM.xlsx,03-21-00AM:L40,297,1,0,1,0
医療需要予測ツール_オミクロンとブースター考慮版v3_20220103.xlsx,短期予測:I5,233,1079,10,1062,11
Kickstarter_Challenge_copy.xlsx,Outcomes Based on Goals:D8,146,4,0,1,0
Employment and Wage Data Project - FINAL.xlsx,Main Data:B1,142,993,7,993,8
DataSet.xlsx,Sheet6:AJ37,92,24,0,23,0
AHP_Psychometric - weighted.xlsx,AHP Example:M88,299,466,5,466,6
Scen_SE_ELC_DH-Pipes.xlsx,Next_to_DH_W_D:E2,126,443,2,2,2
Copia de carga 4 playera.xlsx,datos de carga:E4,80,16,0,16,0
Consistency Analysis of QS 2016.xlsx,Fac Stud:B44,129,9,0,7,0
2019-06-15-0720_dryopteris_carthusiana.xlsx,Measurements:C11,355,5610,43,5610,46
Input_data_general.xlsx,Prod_limit_country:D1,2363,30,0,1,0
Sta Hujan Pegasing.xlsx,Bulanan:A68,111,32,0,32,0
Kickstarter_Challange.xlsx,Outcomes Based On Goals:D5,183,4,0,1,0
Sendy.xlsx,Raw Data:K3,149,3,0,2,0
工作簿1 - 副本-20181123094545958.xlsx,不良明细:CEA5,104,2,0,1,0
PID-Simulator.xlsx,Calculation:D2,2187,145,1,143,1
Vinci.xlsx,n30:C2,1010,434,2,1,2
CDBG FY18.xlsx,Hawaii Counties :E13,139,14,0,14,0
credit_test_my_data_1.xlsx,Лист1:V9424,418,1,0,1,0
DT-2020-N-B53-TT343-56.xlsx,40:AE1149,1266,164,3,164,4
Apple Appstore Data.xlsx,Apple Appstore Data:J4342,130,1,0,1,0
timeseries_tracertest_Kortright_7hr.xlsx,Hydrograph_TracerTest:A545,400,5608,36,1,37
2019-05-13-0954_abies_pinsapo.xlsx,Measurements:C11,377,5610,49,5610,53
band.predicting diamond prices project.xlsx,Forecast scenarios:B31,112,9,0,9,0
工作簿1 - 副本-20181123094654875.xlsx,不良明细:CEA5,97,2,0,1,0
StarterBook-Aherrup.xlsx,Data:E1329,212,1,0,1,0
outputTablesState.xlsx,7.3_FL_WA:AK41,2182,279,2,276,2
REMISIONES--MARZO    --- 2 0 1 5.xlsx,CENTRAL REMIS:BD1,1068,216,1,216,1
Skill_Data_PD2.xlsx,Sheet1:B351,360,179,2,179,2
KickStarter My Chart.xlsx,Bonus-Goals:D5,387,4,0,1,0
Metrics.xlsx,MCofA:C2,293,4,0,3,0
Dataset 1 - Baseline - 01.xlsx,TimeSeries:G1070,589,8,0,3,0
analysis_step_wise_l1.xlsx,normalizing:D42,58,979,5,979,6
Reference Ch. test@1M SPL PCB Display ON_210216.xlsx,FFT_R2R5@Port Type:H2,2025,5,0,3,0
PriceBlotterBond.xlsx,BondPrice:D3008,407,2,0,1,0
charitychoice.co.uk.xlsx,Charitychoice.co.uk Data:G21757,1257,1,0,1,0
2019-05-16-1035_empty_racir.xlsx,Measurements:C11,344,5610,38,5610,42
StarterBook - Alon Rosner.xlsx,Data:D4075,273,1,0,1,0
GaussianClusterTest.xlsx,test old faithful:A283,389,20147,220,20147,236
JUNIO RAUL  2016.xlsx,PERNIL CON PIEL:G9,393,2420,15,1,15
工作簿1 - 副本-20181126100441319.xlsx,不良明细:CEA5,99,2,0,1,0
SMOK.xlsx,Arkusz1:C2,334,14011,140,14010,152
Ashley County Medical Center.xlsx,OP Services:E2141,1708,25,0,4,0
Objectlist2.xlsx,Tabelle4:F12,375,2,0,2,0
compareFixedCNY.xlsx,Sheet1:B1083,108,1,0,1,0
1.1 3.17. Practical example. Confidence intervals_lesson.xlsx.xlsx,Germany:AM28,583,60,0,60,0
data-1-1-3-StarterBook.xlsx,Kickstarter:I1797,135,1,0,1,0
zacni_0.xlsx,Poor:B80,576,922,9,922,9
Excel_Crowdfunding_data.xlsx,Outcomes:E5,196,4,0,1,0
2020年慢病预算(12.12调整稿).xlsx,老店老客门店:AQ134,898,9,0,6,0
7.1.Practical-example.Confidence-intervals-lesson.xlsx,Germany:AM28,581,60,0,60,0
(1)27-B.xlsx,27-B:A6,1473,3,0,2,0
工作簿1-20181122165042480.xlsx,不良明细:CEA5,199,2,0,1,0
工作簿1 - 副本-20181126094353956.xlsx,不良明细:CEA5,103,2,0,1,0
2_result.xlsx,baseline_2:D71,465,8,0,8,0
Working Sample 3-20-2017.xlsx,7 day sales:B35195,3612,1,0,1,0
VIL-2014-09.xlsx,SEPT 18:Q14,68,12,0,12,0
REMISIONES----OBRADOR---JUNIO    2016.xlsx,REMISIONES ABRIL  2016  :B3,815,4062,25,1,25
bi_altorendimiento_dat2.xlsx,Alto rendimiento:D254,280,2,0,1,0
drah_compliant_cy19.xlsx,DRaH:D62407,1107,1,0,1,0
Structural_Annotation.xlsx,OLD-Templates_ICL3:C5,591,11,0,4,0
Daily Update Data Agregat Covid-19 Jakarta.xlsx,RDT Ag:A50,140,149,1,1,1
Sales Data.xlsx,Orders:C726,125,1,0,1,0
MP_calc_mitMatrix_TGA.xlsx,PS:F371,184,5,0,1,0
Kickstarter_Analysis_CPZ.xlsx,Summarized Stats:B7,291,4,0,1,0
7_17_Create_date_and_time_part_columns.xlsx,Sheet1:B49914,2366,4,0,1,0
2191.xlsx,シート1:K3,550,1024,11,34,11
RKC regression current.xlsx,up to 11 sizeweight regress:L1643,97,9,0,9,0
Repetition_N.01_TR.5_formulas.xlsx,Repetition_N.01_TR.5:B4551,225,2,0,2,0
leut-MDdata-5k.rect.normal.ascii.xlsx,5k.rect.normal.ascii:D9578,1210,3,0,2,0
gla-household-income-estimates-with-real-change.xlsx,Wards:L321,4577,1,0,1,0
velo-10min(2).xlsx,Feuil1:L842,159,1,0,1,0
W1KG13126-37.xlsx,Sheet1:C2,640,14196,93,14196,103
2019-06-13-0721_pinus_heldreichii.xlsx,Measurements:C11,302,5610,48,5610,53
TPV4.9.xlsx,轉換處:C3,1213,20292,230,20292,248
RS_2017-18_data_by_LA.xlsx,LA drop-down:I17,47,68,1,8,1
jane_tholt__13118__Resend 081701 Sent out to Customers.xlsx,Study 4a:A9,69,82,0,76,0
Bordeaux - Sorties - 1718-1754 (-).xlsx,1718-1754:N18760,3870,3,0,2,0
STN_Forecast_Fixture.xlsx,Arrivals:DS23,157,2,0,2,0
Scores for Streptavidin Mutations.xlsx,Res 12:B27,256,8,0,1,0
myodds_history_20212022_new_leagues.xlsx,2way:E957,1128,11,0,3,0
REPORT T05 - 2018.xlsx,Waste Qty:CF443,4134,190,2,190,2
ReportData.xlsx,ReportData:M693,185,1,0,1,0
HPL_Births10_14_SMCO.xlsx,Play:C16,347,1,0,1,1
Argentina data(1918).xlsx,Ceres:A23,750,1,0,1,0
walkingFast_euler.xlsx,walking_euler:A1,204,7499,32,1,32
eurovision_song_contest_1975_2017v4.xlsx,Data:E8524,836,1,0,1,0
NHL2011-12.xlsx,SkaterStats:AA877,297,5,0,1,0
Cascades_Master_File_20181029_V1.xlsx,Master:F13380,262,1,0,1,0
2019-05-26-1023_oxalis_oregana.xlsx,Measurements:C11,387,5610,46,5610,50
Xkvbawue2.xlsx,Farbe:A2,297,8831,55,2,56
Vitorvic_keySample_Compare_Output1538699558946.xlsx,Sample_Compare_Output1538699558:C46377,1700,1,0,1,0
SAM-0.1 OR30x100-0.50_6 dataset analysis.xlsx,State026:L67,537,6,0,1,0
VIL-2016-06.xlsx,JUNE 6:Q18,65,12,0,12,0
WV_2012.xlsx,AL_asphalt material:D44,1113,878,7,876,7
Excel challenge.xlsx,BonusStatAnalysis:B35,489,2202,23,35,24
dart_message_generator.xlsx,ent_poly:B16,1865,8440,77,8440,83
pattern_test.xlsx,RN 1:X19,328,9,0,8,0
trips.xlsx,trips:D14297,1161,1,0,1,0
BurnTest180716.1.xlsx,BurnTest180708:B7,6840,75344,730,75344,813
resource discovery 500.xlsx,resource discovery 7500:A43,140,3,0,2,0
Zbiornik.xlsx,Arkusz2:D2,275,18267,156,18267,177
KickStarter_Analysis_using_Excel.xlsx,Bonus:D11,202,4,0,1,0
mercury1650.xlsx,sim:Z7248,9043,2,0,2,0
PLANILLA DE REMISIONES DE MAYO 2016-01.xlsx,MAYO:F245,132,12,1,9,1
BBG_Security_Application_User_List_v5_34.xlsx,Organization:D2,26830,1989,19,4,19
manual_A_coef.xlsx,CALC:C476,184,2,0,1,0
hero.xlsx,英雄军衔配置表:P4,104,1259,8,1258,9
python_MRI_matrix_testing.xlsx,MRI z-score Matrix:BCY8,2178,1,1,1,1
信息技术服务业景气指数&市场风险预警数据.xlsx,Sheet3:M13,58,632,4,623,4
Unit 1 Homework-Kickstart My Chart.xlsx,Goal Outcomes:B12,260,4,0,1,0
9_Nov.__2016_Yellow___2015-2016___2_.xlsx,Sheet2:M1115,893,14,0,13,0
Yields_quotes.xlsx,Yields_quotes:K1795,1613,10,0,5,0
MacIC-Portfolio_V5.xlsx,Returns:R18,497,1621,11,1170,12
吴沄力S400384106.xlsx,东南亚下料单:G44,80,14,0,14,0
Global Coal Plant Tracker July 2020 China plants only -- CENSORED.xlsx,cal unit conversion:C4,7115,16,0,14,0
mary_fischer__25415__yr 2001 Commissioning Summary 2-26-02.xlsx,Feb 2002:C196,215,11,0,7,0
relacao_geral_-_vodanet_-_11-06-2014.xlsx,Anatel:N1213,162,227,1,1,1
BAU Generation Capacity Lifetime.xlsx,US Hydro Lifetime:I39,551,5,0,4,0
SAM-0.01 OR30x100-0.50_1 dataset analysis.xlsx,State026:L67,577,6,0,1,0
Excel HW.xlsx,Data:I3944,260,1,0,1,0
工作簿1-20181122134456020.xlsx,不良明细:CEA5,218,2,0,1,0
Challenge 1 - Kickstarter Data.xlsx,Kickstarter -Data:I266,363,2,0,1,0
【CSOT OCL_FY21 75AR (SSV) 】 SMLD Quality Data Workbook.xlsx,Fail list:T5,462,468,2,1,2
工作簿1-20181122134442335.xlsx,不良明细:CEA5,237,2,0,1,0
Excel_dataVis.xlsx,New Sheet & Bonus:B11,201,6,0,4,0
ISTC_February_2017.xlsx,Items Sold to Customers:E66,67,4,0,4,0
ZIP_COUNTY_032020.xlsx,ZIP_COUNTY_032020:A5188,508,1,0,1,0
serverOutput_019.xlsx,serverOutput_019:B5498,282,3,0,2,0
Kimblesworth CD Weir Logger.xlsx,Flows:C10595,1692,57045,539,57045,593
Relatorio Indices Finais_DIPAM_2010-2017.xlsx,DIPAM_2010:F41,1794,2584,18,2584,19
8路201303单程运营统计.xlsx,Sheet7:G16,96,2,0,2,0
2060.xlsx,シート1:K3,590,1024,8,34,8
uP_all_soft_220104.xlsx,by author:AH316,86,11,0,1,0
Senate Full Contribution Data.xlsx,Senate Full Donation Data:M18498,1120,1,0,1,0
2021 DC WGWIDE hom-west IE 2020 Landings and age.xlsx,lengthVIIj2:A10,108,55,0,1,0
Stock Forecast.xlsx,Virgin Megastore UAE:BB2,108,511,4,511,5
copia 7 Maaji Product Master File rev.xlsx,Data_2 (saya - primer reporte):K4891,803,7,0,3,0
Real-Statistics-Examples-Distributions.xlsx,Weibull 3:D3,134,999,5,1,5
2019-07-03-0837_osmunda_regalis.xlsx,Measurements:C11,302,5610,64,5610,68
Argentina data(1916).xlsx,Ceres:B149,717,1,0,1,0
截止1月15日24时-输入及本土病例省份及来源.xlsx,10.17输入累计:Q6,178,3,0,3,0
01-Excel_Homework_Instructions_StarterBook.xlsx,Kickstart:E81,206,2,0,1,0
西安二手房（链家）.xlsx,价格直方图:K6,349,3009,26,19,26
H_Auto_1_5Hubs_tariffs_FTL.xlsx,H_Auto_1_5Hubs_tariffs_FTL:A2049,251,3,0,1,0
eurovision_song_contest_voting_dataset.xlsx,Data:E42199,1004,1,0,1,0
calendar_stress_test.xlsx,cal:A23690,6233,7,0,1,0
Scen_SYS_SubAnnual_Data.xlsx,FILL:V18,2504,1184,11,1184,11
数据库-1.xlsx,管材:B67,240,2,0,1,0
Homework_StarterBook_DueFeb3.xlsx,Bonus:D4,312,4,0,1,0
Kickstart_PBF.xlsx,Bonus:C5,291,4,0,1,0
Logistica.xlsx,Base:A22,1478,667,6,667,6
17上(中国) 受注・売上実績1703.xlsx,●17.03実績＆計画:I113,224,134,1,134,2
breastcancer_mcar_normal_nucleoli_consolidado.xlsx,breastcancer_mcar_#campo#_20:W46,196,3,0,2,0
kc_house_data.csv - Copia atualizadinho.xlsx,Página1:D19136,176,1,0,1,0
2019-06-18-1012_empty_racir.xlsx,Measurements:D13,509,6600,48,6600,52
Projected areas_C2M34_nb pots_corrected.xlsx,Feuil1:E2972,445,3,0,1,0
Stock NOV-DS 6 Jan 2013.xlsx,WITHOUT ZERO:G341,275,2,0,2,0
GL_Driver_Safety_Report_ferguson_20211031_101132.xlsx,Pivot Tables:M8,75,1,0,1,0
工作簿1-20181122162114722.xlsx,不良明细:CEA5,95,2,0,1,0
school-enrollment-ell-special-education-2006-21.xlsx,2010:I2002,364,2,0,2,0
TP2.xlsx,Sheet30:B61,222,7,0,6,0
SP500_Daily.xlsx,SP500:E17173,787,8,0,8,0
tracker_combined.xlsx,Tracker Data:Q6194,487,2,0,1,0
VW8637.xlsx,VW8637:C4071,349,1,0,1,0
0.xlsx,Sheet1:C799,783,1,0,1,0
KickstartMyChartAnalysis.xlsx,Bonus Statistical Analysis:F81,67,10,0,10,0
Monsoon2017_ Storage and Discharge.xlsx,Kalmodi:A11,210,152,1,1,1
Thomeer_spreadsheet_Clerke.xlsx,Sample1:B8,69,266,2,258,2
SCDNR_Sheepshead.xlsx,SizeByMo:R47,52,3,0,1,0
NHUNG - NCC - CÔNG NỢ PHẢI TRẢ CN3.xlsx,CHI VP:A2,96,181,1,1,1
NGC_simbad.xlsx,Sheet1:I7217,415,1,0,1,0
有限元-试验力位移曲线.xlsx,曲线对比 (2):N41,718,74,0,74,0
HW1Excel.xlsx,Sheet1:I3205,304,1,0,1,0
工作簿1 - 副本-20181124094409794.xlsx,不良明细:CEA5,95,2,0,1,0
data processingfn (1).xlsx,VA:C4,366,1704,12,1704,13
index correl and deferred effect.xlsx,日CORREL:L8433,865,70,0,3,0
samplexls.xlsx,Financing:F367,472,14,0,8,0
2015SecSport.xlsx,Sheet7:B98,93,2,0,2,0
john_arnold__15461__NFL99.xlsx,Trades:D6,356,65,0,65,0
Лаба по химии.xlsx,Лист1:A752,86,1636,47,1635,48
191126P2_ROIAnnotationSummary_200218.xlsx,Annotation_Summary:B1335,246,182,1,1,1
maoyanMovies.xlsx,Sheet1:E457,32,1,0,1,0
COCODataset.xlsx,Sheet1:B8412,1106,3,0,3,0
NL.xlsx,CHAR Calcs:BD2,2971,21023,443,21023,462
rainfall.xlsx,Worksheet:E4093,190,5,0,5,0
Kick Starter Challenge - StarterBook - Submission.xlsx,Kickstarter:J1062,201,3,0,2,0
Tio Cash Master 0700 PS One Million Test Prime.xlsx,just another 30:I1,17085,78501,665,1,705
all_placements.xlsx,all_placements:O4,381,21954,147,21954,173
Thoughtful Comments Labelling.xlsx,Validation:C458,116,1,0,1,0
45D-4.xlsx,Load-Displacement:D41,402,1340,9,1332,10
SKQ201617S_CTD_Profile_CF.xlsx,PAR:O388,732,2,0,1,0
Energy_Use_Sector_Fuel_Type.xlsx,MER_T02_02-3:A14412,1703,3,0,1,0
2019-05-16-0728_empty_racir.xlsx,Measurements:C11,353,5610,40,5610,44
RESULTADOS-OFICIALES-DISTRITO-09.xlsx,BASE:AB2274,4691,7,0,4,0
chicago-starter.xlsx,guns:B1366,145,1,0,1,0
33067.xlsx,14-09-17:O7,85,3,0,3,0
KF Lariat Rental Profitability Model.xlsx,Model:B11,3104,11,0,8,0
Edwin Head Count Diciembre_2021.xlsx,NOV TURNOS:F16,78,7,0,7,0
42 time points LCM nanostring log notmalized.xlsx,Sheet3:B29,129,84,1,1,1
ClusterFPS_Statics7.xlsx,result-192.168.0.82:D45,235,4,0,3,0
Project 2 Analyze Survey Data.xlsx,employed:F39,83,5,0,1,0
9263.xlsx,シート1:K3,551,1024,10,34,10
New File Created.xlsx,Sheet1:Z2710,212,1,0,1,0
Module 1 - People and households - Numbers.xlsx,femmes_couples_sans_enfants_age:D484,119,4,0,2,0
T-measures  For modification.xlsx,Sheet0:G1123,338,1,0,1,0
image-1631663008654.xlsx,2021.02 Análisis:T2,300,1092,12,1092,13
Overall_manual_old_with0.5.xlsx,Overall:G365,38,3,0,2,0
sales.xlsx,Orders:C726,123,1,1,1,1
TrajectoryCalculator-new-3D.xlsx,BattedBallTrajectory-2:AB73,225,20,0,20,0
보람튜브 전체 데이터_형태소 분석.xlsx,전체 상대빈도_원본:D39,422,4938,32,2,34
TrackingVolunteerContributions.xlsx,December 2015:C1454,365,1,0,1,0
2019-06-17-0715_picea_abies.xlsx,Measurements:C11,303,5610,47,5610,52
Kickstarter_Challenge1.xlsx,Outcomes Based on Goals:D6,232,4,0,1,0
New_Crude_All_manipulated.xlsx,try:H2,118,5316,24,1,25
Homework 1 Excel-Challenge.xlsx,StarterBook:I376,238,1,0,1,0
fable2.xlsx,IMU1:J8,435,1707,18,3,18
Alexandra Rombos Excel Level 1.xlsx,Data Security:I47,468,6,0,2,0
指數平滑法1081111.xlsx,holt JP8:C42,824,31132,263,31132,288
log6.xlsx,log6:A3277,153,3002,17,3,18
NCSP Lat errors.xlsx,Taul1:A2726,240,4,0,1,0
hm_kickstarter_analysis_5-2-2021.xlsx,Crowdfunding Data:D1018,135,1,0,1,0
2019-05-16-1007_berberis_darwinii.xlsx,Measurements:C11,334,5610,42,5610,46
stock_universe_screening_2017_01_06.xlsx,BBG link:E1107,134,2,0,1,0
estimativa_dou_2017.xlsx,Municipios:B5344,81,1,0,1,0
cooper_richey__4041__EOL_Enpower_deals.xlsx,DATA:S537,61,2,0,2,0
Excel1 Homework.xlsx,Sheet8:C44,297,6,0,1,0
UW PokéDex GO.xlsx,1.1 Display Calculations:D11,257,20,0,14,0
工作簿1-20181122160818045.xlsx,不良明细:CEA5,104,2,0,1,0
static_quest_4_processing.xlsx,1_processing_time:C154,180,100,0,1,0
Seguimiento de Evaluación por Unidad_ejemplo (1).xlsx,Final:C23,60,257,2,257,2
Hauxley North Compiled.xlsx,Content:B14796,329,1,0,1,0
calculs.xlsx,Feuil1:E9,3604,59735,401,59735,444
IDX Stock Symbol Category Market Cap.xlsx,Clean Yahoo:R1,302,613,3,1,3
Overwinter_Detection_Results_JD.xlsx,w50a23:H1416,107,4,0,4,0
VIL-2016-02.xlsx,FEB 7:Q16,62,12,0,12,0
Kickstarter_Challenge.xlsx - Copy.xlsx,Outcomes Based on goals:C9,173,4,0,1,0
Data Prep for Aging Pop.xlsx,UN Population:T460,499,45,1,44,1
S_143_164_09-09-09-15-03.xlsx,Form:I44,235,2,0,2,0
Sampling-distribution-example_Sample-size-effect_Confidence-Intervals.xlsx,Confidence Intervals  - 95%:A2,301,4999,28,1,29
KPMG Data Analytics Project Excel Sheet solved.xlsx,NewCustomerList:J54,746,3,0,1,0
NHL 2012-13.xlsx,Main Page:DB187,2185,18,1,9,1
delete_missings.xlsx,Sheet1:G33479,872,1,0,1,0
Report_Template_INDEX.xlsx,OP2:B10,664,1931,16,1931,17
2015하수도통계(최종).xlsx,1.하수도보급률:Z3243,7198,61,1,61,1
EventLog_2.xlsx,Sheet1:E2,1745,27119,155,1,159
P12-Churn-Modelling - Forecast.xlsx,P12-Churn-Modelling - Forecast:B8,1071,50003,397,50001,447
2020年7月消耗表.xlsx,OPPO:H35,1011,7,0,4,0
百济-计算百分比.xlsx,计算百分比:C283,346,19,0,1,0
benjamin_rogers__1051__Consolidated 6 Peaker-051800.xlsx,Debt:B34,138,366,3,364,3
label_sponsor_data.xlsx,chi:K2238,577,2,0,1,0
Lab2.xlsx,StoreCopy:G772,156,11,0,4,0
MM1-0626SSM-6700.xlsx,2Rx2L:D117,100,3,0,2,0
calculo consumos cloud aws.xlsx,BE analysis:F3,371,4,0,1,0
relacao_geral_-_vodanet_-_14-03-2014.xlsx,Anatel:N1213,171,227,1,1,1
benjamin_rogers__1169__Base.xlsx,Debt:E160,101,1344,13,1323,14
Exari.xlsx,CLM:I131,36,3,0,2,0
Space Engineers Data.xlsx,S&S Analysis:X59,833,24,1,24,1
3_Orçamentos.xlsx,Calculo Vendas Software:Z33,71,1449,16,1,17
Karimunjawa Data - Fish.xlsx,B.Karimunjawa-2012:AB35251,637,2,0,1,0
2019-05-11-1101_clethera_delvayi.xlsx,Measurements:C11,324,5610,50,5610,54
SathishKumar_Rajendiran_Group4_HW2.xlsx,M4-relay test.csv:R5529,1029,3,0,1,0
program.xlsx,пристройка:F40,626,281,3,271,3
Data set 10-03-2021(AutoRecovered).xlsx,selling expenses:AB8,177,9,0,4,0
Exam 2 Items Sold template.xlsx,Parts Data:A24,69,1,0,1,0
errol_mclaughlin_jr__10120__Chase-Stoneville Model 12_29_00.xlsx,Surety Bond Annuity:B11,947,8649,121,8640,127
inform-covid-19-risk-index-v012.xlsx,INFORM COVID-19 RISK 2020 (a-z):AB41,136,4,0,2,0
2SubstitutionAnlysML_INPUT.xlsx,2012 BNYVVp25 BSBMVo:D22,49,11,0,10,0
aim120_amraap.xlsx,Barbados with AIM120-AMRAAP:B6,2218,43284,542,43284,580
InputData.xlsx,Sheet3:A2,6552,131473,1080,131472,1220
Taxa_Assignment_Matrix.xlsx,E:D1,5553,16252,119,1,124
negeri-sembilan-house-sale-26022021.xlsx,negeri-sembilan-house-sale-2602:C35,140,9,0,9,0
EIS2019_database.xlsx,CI relative to EU in 2011:C2,92,10,0,1,0
association_info.xlsx,检查数据:M81,181,574,3,5,3
20180913_Data_Import_Tool_Logic..xlsx,20180912_Data_Import_Tool_v1:FX2,14715,43650,449,43650,507
Model Input Document Satisloh V4.6 VFT-Orbit - CPQ.xlsx,Configuration:A6,51,977,6,3,6
Obstacle_Butane - 1.2.xlsx,Orgininal data V-L 30%H (2):AE619,2206,5,0,4,0
Workings.xlsx,BTC_USD:B36,1422,22,1,15,1
SAM-0.01 OR30x100-0.75_3 dataset analysis.xlsx,State026:L67,501,6,0,1,0
VIL-2015-07.xlsx,JULY 19:Q12,73,12,0,12,0
BIM_물량집계 자동화 산출기준표_rC(20210903).xlsx,Gutters:S47,206,7,0,7,0
Kickstarter Challenge.xlsx,KickStarter :J3757,180,2,0,2,0
Dashboard_M2_Imports_Data_2018-09-11-18-57-51.xlsx,Country Imports Petroleum:H8,180,15,0,10,0
’‘’00-2.xlsx,Load-Displacement:D43,731,755,5,747,5
SAM-0.01 OR10x100-0.25_3 dataset analysis.xlsx,State026:G38,527,6,0,1,0
T 套装升星表.xlsx,基础属性1:M3,240,477,2,477,3
Thomeer2019.xlsx,THOM_B-C_edt_2018_196:B10,144,654,4,643,4
VTP_MAU_EXCEL_V1.11.xlsx,Dịch vụ:A11,112,1,0,1,0
DB 10.3 DarwinCore.xlsx,data:B3423,3492,3,0,2,0
BBG_Security_Application_User_List_v5_46.xlsx,Organization:D2,43482,2862,30,4,31
data_score.xlsx,Sheet1:M12503,135,1,0,1,0
H2_consumption_test_15min.xlsx,H2_consumption_test_15min:V3,393,8759,50,8759,55
basestats.xlsx,basestats:C36,525,9,1,3,1
GHG Fluxes YYYYMMDD.xlsx,Raw data:C2,112,185,1,1,1
Mission Blvd betw. I680 & Washington.xlsx,D1 (B&W):O18,556,46,1,46,1
WM4132_LT_timeseries_normalization.xlsx,WM3022_LT_timeseries_scaled:E26008,3146,3,0,2,0
termos.xlsx,termosCategoriaDominio.csv:C5565,575,2,0,1,0
StarterBook_JohnClos.xlsx,GoalvsPercentages:C9,225,4,0,1,0
check 3.xlsx,Sheet1:E2,2105,26566,261,26562,285
Trading_Template_V1.1.xlsx,JUL:AB65,102,31,0,1,0
