fileName,Longest Dep Ref,GraphBuildTime,NoCompLookupSize,NoCompLookupTime,NoCompPostProcessedLookupSize,NoCompPostProcessedLookupTime
Day4.xlsx,Base Boards:L189,1377,2,0,2,0
工作簿1-20181122124718157.xlsx,不良明细:CEA5,101,2,0,1,0
Employees_data.xlsx,Sheet1:F9,351,2,0,2,0
DRAFT_COC_database_20200915_2056_SENT_TO_NTMWD.xlsx,COC_RiskScore_Ranked:H60,694,6,1,4,1
informe-seguridad-social-octubre-2018.xlsx,SM-IPC-PTF:E20,161,10,0,5,0
lecture6p_2021.xlsx,F-F_Research_Data_Factors_daily:F181,66,1,0,1,0
REMISIONES--DICIEMBRE    --- 2 0 1 4.xlsx,CENTRAL REMIS:BD1,1092,0,0,0,0
benjamin_rogers__1261__Consolidated 6 Peaker-062000.xlsx,Debt:B34,72,366,6,364,6
refer.xlsx,REFER:P259,223,2,0,1,0
REMISIONES   OBRADOR   MARZO    2017.xlsx,M A R Z O    2 0 1 7     :E41,222,6,0,6,0
project19.xlsx,Exponential:A6265,116,1,0,1,0
Boksmodel.xlsx,Boksmodel:B11,1481,20999,525,20998,543
Kickstarter_Challenge 1.xlsx,Outcomes Based on Goals:C7,190,4,0,1,0
relacao_geral_-_vodanet_-_22-08-2014.xlsx,Anatel:N1213,182,227,2,1,2
manual_grad_rates_corrections_2018.xlsx,grad_rates:E4451,86,1,0,1,0
oysters_gtm.xlsx,SPAT:D6472,235,1,1,1,1
px-x-1702020000_105 - Parteien - filledup.xlsx,px-x-1702020000_105:C45311,1292,1,0,1,0
【东吴银行】老16家上市银行不良率汇总.xlsx,平安:A23,316,1050,14,1050,15
hw_6_2.xlsx,model:D39,188,12298,213,12298,225
USA list.xlsx,Feuil1:B43,126,3971,49,1,51
suicide_data_minimal.xlsx,Total 2005-2011:O14,56,7,1,7,1
工作簿1-20181122164802381.xlsx,不良明细:CEA5,100,2,0,1,0
虎林码头11月过车详情.xlsx,202011:G4000,268,1,0,1,0
dt upload SIMP MEI 2018.xlsx,Sheet2:A643,289,1603,14,1,14
VIL-2015-08.xlsx,AUG 26:Q12,67,12,0,12,0
分解法乘法 C.xlsx,holt:C3,786,164,1,164,2
House_Election_Data_1994.xlsx,Cong Dist:AT929,2032,83,1,83,1
Known Distributions (2).xlsx,Fun with colors:C2,228,2000,21,1,22
재료비.xlsx,15. NE:O25,3137,423,5,422,5
test-products.xlsx,Лист1:I709,638,10,0,9,0
数据分析岗位招聘分析.xlsx,筛选职位:P3455,424,3,1,1,1
100ms.xlsx,Data:AB90,101,0,1,0,1
工作簿1-20181122135748760.xlsx,不良明细:CEA5,96,2,0,1,0
UWP_Pointer_Log.xlsx,TEST:D5,350,629,5,1,6
All naked-eye visible stars & nebulae.xlsx,Sheet1:H8758,520,1,1,1,1
restaurants_시트로나눔_1102.xlsx,식육(숯불구이):AA434,586,0,0,0,0
Oithona_Microsetella_1.xlsx,Лист1:J540,346,1,0,1,0
FlowCalib.xlsx,Napa:B51,4729,6582,118,10,120
VIL-2015-10.xlsx,OCT 27:Q17,67,12,0,12,0
0.41147314357174-1-Administrador-2021-07-15-SUBSIDIOS MAYO SAC.xlsx,Hoja1:T912,240,3,0,2,0
zad5.xlsx,D:J2,110,6444,69,6444,76
Oligo Printer Layout.xlsx,Sheet2:DM82,214,11,0,11,0
cerner_model.xlsx,CodeSet:G7,167,10841,146,1,152
day 10 create data.xlsx,Sheet5 (5):B10,539,67,1,67,1
Raw_data_signals.xlsx,computation:C496,332,2500,33,2500,35
初中科学浙江初中科学中考真题及模拟试卷分析表2的副本.xlsx,Sheet1:CA817,416,0,0,0,0
Dashboard_M5_Price_Monthly_2018-09-17-02-09-03.xlsx,DBEDT Yearly:C4,114,24,0,1,0
Distrito-5.xlsx,DETERMINACION:H14,114,67,1,55,1
05.3. S&P500-KOSPI200 (실습결과).xlsx,sheet1:B2,80,2592,29,1,30
VIL-2015-01.xlsx,JAN 18:Q18,284,12,0,12,0
工作簿1 - 副本-20181126095151763.xlsx,不良明细:CEA5,102,2,0,1,0
kevin_ruscitti__20347__03-21-00 daily volsAM.xlsx,03-21-00AM:L40,210,1,0,1,0
医療需要予測ツール_オミクロンとブースター考慮版v3_20220103.xlsx,短期予測:I5,216,1079,21,1062,22
Kickstarter_Challenge_copy.xlsx,Outcomes Based on Goals:D8,136,4,0,1,0
Employment and Wage Data Project - FINAL.xlsx,Main Data:B1,142,993,12,993,13
DataSet.xlsx,Sheet6:AJ37,91,0,0,0,0
AHP_Psychometric - weighted.xlsx,AHP Example:M88,323,466,8,466,8
Scen_SE_ELC_DH-Pipes.xlsx,Next_to_DH_W_D:E2,124,443,3,2,3
Copia de carga 4 playera.xlsx,datos de carga:E4,78,16,0,16,0
Consistency Analysis of QS 2016.xlsx,Fac Stud:B44,128,9,0,7,0
2019-06-15-0720_dryopteris_carthusiana.xlsx,Measurements:C11,335,5610,93,5610,98
Input_data_general.xlsx,Prod_limit_country:D1,2066,30,0,1,0
Sta Hujan Pegasing.xlsx,Bulanan:A68,101,32,0,32,0
Kickstarter_Challange.xlsx,Outcomes Based On Goals:D5,260,4,0,1,0
Sendy.xlsx,Raw Data:K3,143,3,0,2,0
工作簿1 - 副本-20181123094545958.xlsx,不良明细:CEA5,103,2,0,1,0
PID-Simulator.xlsx,Calculation:D2,2192,145,1,143,1
Vinci.xlsx,n30:C2,795,434,3,1,3
CDBG FY18.xlsx,Hawaii Counties :E13,129,14,0,14,0
credit_test_my_data_1.xlsx,Лист1:V9424,386,1,0,1,0
DT-2020-N-B53-TT343-56.xlsx,40:AE1149,1173,0,0,0,0
Apple Appstore Data.xlsx,Apple Appstore Data:J4342,119,1,0,1,0
timeseries_tracertest_Kortright_7hr.xlsx,Hydrograph_TracerTest:A545,456,5608,56,1,56
2019-05-13-0954_abies_pinsapo.xlsx,Measurements:C11,305,5610,101,5610,107
band.predicting diamond prices project.xlsx,Forecast scenarios:B31,102,9,0,9,1
工作簿1 - 副本-20181123094654875.xlsx,不良明细:CEA5,94,2,0,1,0
StarterBook-Aherrup.xlsx,Data:E1329,216,1,0,1,0
outputTablesState.xlsx,7.3_FL_WA:AK41,2095,14,0,14,0
REMISIONES--MARZO    --- 2 0 1 5.xlsx,CENTRAL REMIS:BD1,994,0,0,0,0
Skill_Data_PD2.xlsx,Sheet1:B351,284,179,2,179,3
KickStarter My Chart.xlsx,Bonus-Goals:D5,296,4,0,1,0
Metrics.xlsx,MCofA:C2,290,4,0,3,0
Dataset 1 - Baseline - 01.xlsx,TimeSeries:G1070,596,8,0,3,0
analysis_step_wise_l1.xlsx,normalizing:D42,61,979,15,979,15
Reference Ch. test@1M SPL PCB Display ON_210216.xlsx,FFT_R2R5@Port Type:H2,2092,5,0,3,0
PriceBlotterBond.xlsx,BondPrice:D3008,293,2,0,1,0
charitychoice.co.uk.xlsx,Charitychoice.co.uk Data:G21757,1262,1,0,1,0
2019-05-16-1035_empty_racir.xlsx,Measurements:C11,344,5610,90,5610,94
StarterBook - Alon Rosner.xlsx,Data:D4075,280,1,0,1,0
GaussianClusterTest.xlsx,test old faithful:A283,326,20147,1905,20147,1923
JUNIO RAUL  2016.xlsx,PERNIL CON PIEL:G9,406,2420,24,1,24
工作簿1 - 副本-20181126100441319.xlsx,不良明细:CEA5,97,2,0,1,0
SMOK.xlsx,Arkusz1:C2,331,14011,373,14010,388
Ashley County Medical Center.xlsx,OP Services:E2141,1516,25,0,4,0
Objectlist2.xlsx,Tabelle4:F12,315,2,0,2,0
compareFixedCNY.xlsx,Sheet1:B1083,116,1,0,1,0
1.1 3.17. Practical example. Confidence intervals_lesson.xlsx.xlsx,Germany:AM28,577,0,0,0,0
data-1-1-3-StarterBook.xlsx,Kickstarter:I1797,128,1,0,1,0
zacni_0.xlsx,Poor:B80,574,922,21,922,22
Excel_Crowdfunding_data.xlsx,Outcomes:E5,199,4,1,1,1
2020年慢病预算(12.12调整稿).xlsx,老店老客门店:AQ134,921,8,0,8,0
7.1.Practical-example.Confidence-intervals-lesson.xlsx,Germany:AM28,624,0,0,0,0
(1)27-B.xlsx,27-B:A6,1046,3,0,2,0
工作簿1-20181122165042480.xlsx,不良明细:CEA5,102,2,0,1,0
工作簿1 - 副本-20181126094353956.xlsx,不良明细:CEA5,96,2,0,1,0
2_result.xlsx,baseline_2:D71,471,8,1,8,1
Working Sample 3-20-2017.xlsx,7 day sales:B35195,3510,1,0,1,0
VIL-2014-09.xlsx,SEPT 18:Q14,64,12,0,12,1
REMISIONES----OBRADOR---JUNIO    2016.xlsx,REMISIONES ABRIL  2016  :B3,798,4062,37,1,37
bi_altorendimiento_dat2.xlsx,Alto rendimiento:D254,204,2,0,1,0
drah_compliant_cy19.xlsx,DRaH:D62407,1173,1,0,1,0
Structural_Annotation.xlsx,OLD-Templates_ICL3:C5,559,11,0,4,0
Daily Update Data Agregat Covid-19 Jakarta.xlsx,RDT Ag:A50,219,149,1,1,1
Sales Data.xlsx,Orders:C726,129,1,0,1,0
MP_calc_mitMatrix_TGA.xlsx,PS:F371,151,5,1,1,1
Kickstarter_Analysis_CPZ.xlsx,Summarized Stats:B7,291,4,0,1,0
7_17_Create_date_and_time_part_columns.xlsx,Sheet1:B49914,2445,4,0,1,0
2191.xlsx,シート1:K3,557,1024,14,34,14
RKC regression current.xlsx,up to 11 sizeweight regress:L1643,93,9,0,9,0
Repetition_N.01_TR.5_formulas.xlsx,Repetition_N.01_TR.5:B4551,155,2,0,2,0
leut-MDdata-5k.rect.normal.ascii.xlsx,5k.rect.normal.ascii:D9578,1170,3,0,2,0
gla-household-income-estimates-with-real-change.xlsx,Wards:L321,4499,1,0,1,0
velo-10min(2).xlsx,Feuil1:L842,149,1,0,1,0
W1KG13126-37.xlsx,Sheet1:C2,698,14196,158,14196,170
2019-06-13-0721_pinus_heldreichii.xlsx,Measurements:C11,327,5610,88,5610,93
TPV4.9.xlsx,轉換處:C3,1231,20292,491,20292,506
RS_2017-18_data_by_LA.xlsx,LA drop-down:I17,48,68,0,8,0
jane_tholt__13118__Resend 081701 Sent out to Customers.xlsx,Study 4a:A9,117,82,1,76,1
Bordeaux - Sorties - 1718-1754 (-).xlsx,1718-1754:N18760,3931,3,0,2,0
STN_Forecast_Fixture.xlsx,Arrivals:DS23,250,2,0,2,0
Scores for Streptavidin Mutations.xlsx,Res 12:B27,255,8,0,1,0
myodds_history_20212022_new_leagues.xlsx,2way:E957,1194,11,0,3,0
REPORT T05 - 2018.xlsx,Waste Qty:CF443,4132,158,3,158,3
ReportData.xlsx,ReportData:M693,200,1,0,1,0
HPL_Births10_14_SMCO.xlsx,Play:C16,343,1,0,1,0
Argentina data(1918).xlsx,Ceres:A23,789,1,0,1,0
walkingFast_euler.xlsx,walking_euler:A1,133,7499,63,1,64
eurovision_song_contest_1975_2017v4.xlsx,Data:E8524,855,1,0,1,0
NHL2011-12.xlsx,SkaterStats:AA877,308,0,0,0,0
Cascades_Master_File_20181029_V1.xlsx,Master:F13380,372,1,0,1,0
2019-05-26-1023_oxalis_oregana.xlsx,Measurements:C11,296,5610,106,5610,110
Xkvbawue2.xlsx,Farbe:A2,294,8831,92,2,94
Vitorvic_keySample_Compare_Output1538699558946.xlsx,Sample_Compare_Output1538699558:C46377,1724,1,0,1,0
SAM-0.1 OR30x100-0.50_6 dataset analysis.xlsx,State026:L67,504,6,1,1,1
VIL-2016-06.xlsx,JUNE 6:Q18,65,12,0,12,0
WV_2012.xlsx,AL_asphalt material:D44,1098,878,13,876,14
Excel challenge.xlsx,BonusStatAnalysis:B35,538,2202,61,35,62
dart_message_generator.xlsx,ent_poly:B16,1717,8440,166,8440,173
pattern_test.xlsx,RN 1:X19,318,9,0,8,0
trips.xlsx,trips:D14297,1174,1,0,1,0
BurnTest180716.1.xlsx,BurnTest180708:B7,6811,75344,1391,75344,1473
resource discovery 500.xlsx,resource discovery 7500:A43,138,3,0,2,0
Zbiornik.xlsx,Arkusz2:D2,477,18267,300,18267,315
KickStarter_Analysis_using_Excel.xlsx,Bonus:D11,196,4,0,1,0
mercury1650.xlsx,sim:Z7248,9283,2,0,2,0
PLANILLA DE REMISIONES DE MAYO 2016-01.xlsx,MAYO:F245,130,12,1,9,1
BBG_Security_Application_User_List_v5_34.xlsx,Organization:D2,27887,1989,31,4,31
manual_A_coef.xlsx,CALC:C476,199,2,1,1,1
hero.xlsx,英雄军衔配置表:P4,114,1259,14,1258,15
python_MRI_matrix_testing.xlsx,MRI z-score Matrix:BCY8,2302,1,0,1,1
信息技术服务业景气指数&市场风险预警数据.xlsx,Sheet3:M13,64,632,10,623,10
Unit 1 Homework-Kickstart My Chart.xlsx,Goal Outcomes:B12,212,4,0,1,0
9_Nov.__2016_Yellow___2015-2016___2_.xlsx,Sheet2:M1115,890,14,0,13,0
Yields_quotes.xlsx,Yields_quotes:K1795,1698,10,0,5,0
MacIC-Portfolio_V5.xlsx,Returns:R18,682,1621,19,1170,20
吴沄力S400384106.xlsx,东南亚下料单:G44,84,14,0,14,0
Global Coal Plant Tracker July 2020 China plants only -- CENSORED.xlsx,cal unit conversion:C4,7296,16,0,14,0
mary_fischer__25415__yr 2001 Commissioning Summary 2-26-02.xlsx,Feb 2002:C196,116,11,1,7,1
relacao_geral_-_vodanet_-_11-06-2014.xlsx,Anatel:N1213,174,227,1,1,1
BAU Generation Capacity Lifetime.xlsx,US Hydro Lifetime:I39,534,5,0,4,0
SAM-0.01 OR30x100-0.50_1 dataset analysis.xlsx,State026:L67,508,6,0,1,0
Excel HW.xlsx,Data:I3944,220,1,0,1,0
工作簿1-20181122134456020.xlsx,不良明细:CEA5,104,2,0,1,0
Challenge 1 - Kickstarter Data.xlsx,Kickstarter -Data:I266,268,2,1,1,1
【CSOT OCL_FY21 75AR (SSV) 】 SMLD Quality Data Workbook.xlsx,Fail list:T5,480,468,3,1,3
工作簿1-20181122134442335.xlsx,不良明细:CEA5,99,2,0,1,0
Excel_dataVis.xlsx,New Sheet & Bonus:B11,212,6,0,4,0
ISTC_February_2017.xlsx,Items Sold to Customers:E66,72,4,0,4,0
ZIP_COUNTY_032020.xlsx,ZIP_COUNTY_032020:A5188,631,1,0,1,0
serverOutput_019.xlsx,serverOutput_019:B5498,255,3,0,2,0
Kimblesworth CD Weir Logger.xlsx,Flows:C10595,1846,57045,1186,57045,1258
Relatorio Indices Finais_DIPAM_2010-2017.xlsx,DIPAM_2010:F41,1990,2584,38,2584,40
8路201303单程运营统计.xlsx,Sheet7:G16,107,2,0,2,0
2060.xlsx,シート1:K3,641,1024,14,34,15
uP_all_soft_220104.xlsx,by author:AH316,94,2,0,1,0
Senate Full Contribution Data.xlsx,Senate Full Donation Data:M18498,1205,1,0,1,0
2021 DC WGWIDE hom-west IE 2020 Landings and age.xlsx,lengthVIIj2:A10,109,55,0,1,0
Stock Forecast.xlsx,Virgin Megastore UAE:BB2,105,0,0,0,0
copia 7 Maaji Product Master File rev.xlsx,Data_2 (saya - primer reporte):K4891,855,7,1,3,1
Real-Statistics-Examples-Distributions.xlsx,Weibull 3:D3,149,999,10,1,10
2019-07-03-0837_osmunda_regalis.xlsx,Measurements:C11,337,5610,115,5610,120
Argentina data(1916).xlsx,Ceres:B149,761,1,0,1,0
截止1月15日24时-输入及本土病例省份及来源.xlsx,10.17输入累计:Q6,198,3,0,3,0
01-Excel_Homework_Instructions_StarterBook.xlsx,Kickstart:E81,219,2,0,1,0
西安二手房（链家）.xlsx,价格直方图:K6,185,3009,117,19,119
H_Auto_1_5Hubs_tariffs_FTL.xlsx,H_Auto_1_5Hubs_tariffs_FTL:A2049,125,3,0,1,0
eurovision_song_contest_voting_dataset.xlsx,Data:E42199,1059,1,0,1,0
calendar_stress_test.xlsx,cal:A23690,6797,7,0,1,0
Scen_SYS_SubAnnual_Data.xlsx,FILL:V18,2822,1184,16,1184,17
数据库-1.xlsx,管材:B67,258,2,0,1,0
Homework_StarterBook_DueFeb3.xlsx,Bonus:D4,302,4,0,1,0
Kickstart_PBF.xlsx,Bonus:C5,355,4,0,1,0
Logistica.xlsx,Base:A22,1630,667,8,667,9
17上(中国) 受注・売上実績1703.xlsx,●17.03実績＆計画:I113,249,134,2,134,2
breastcancer_mcar_normal_nucleoli_consolidado.xlsx,breastcancer_mcar_#campo#_20:W46,217,3,0,2,0
kc_house_data.csv - Copia atualizadinho.xlsx,Página1:D19136,189,1,0,1,0
2019-06-18-1012_empty_racir.xlsx,Measurements:D13,433,6600,121,6600,126
Projected areas_C2M34_nb pots_corrected.xlsx,Feuil1:E2972,364,3,0,1,0
Stock NOV-DS 6 Jan 2013.xlsx,WITHOUT ZERO:G341,297,2,0,2,1
GL_Driver_Safety_Report_ferguson_20211031_101132.xlsx,Pivot Tables:M8,83,1,0,1,0
工作簿1-20181122162114722.xlsx,不良明细:CEA5,106,2,0,1,0
school-enrollment-ell-special-education-2006-21.xlsx,2010:I2002,397,2,0,2,0
TP2.xlsx,Sheet30:B61,206,7,0,6,0
SP500_Daily.xlsx,SP500:E17173,857,8,1,8,1
tracker_combined.xlsx,Tracker Data:Q6194,472,2,0,1,0
VW8637.xlsx,VW8637:C4071,379,1,0,1,0
0.xlsx,Sheet1:C799,908,1,1,1,1
KickstartMyChartAnalysis.xlsx,Bonus Statistical Analysis:F81,73,10,0,10,0
Monsoon2017_ Storage and Discharge.xlsx,Kalmodi:A11,210,152,1,1,1
Thomeer_spreadsheet_Clerke.xlsx,Sample1:B8,75,266,3,258,3
SCDNR_Sheepshead.xlsx,SizeByMo:R47,57,3,0,1,0
NHUNG - NCC - CÔNG NỢ PHẢI TRẢ CN3.xlsx,CHI VP:A2,106,181,2,1,2
NGC_simbad.xlsx,Sheet1:I7217,425,1,0,1,0
有限元-试验力位移曲线.xlsx,曲线对比 (2):N41,563,74,1,74,1
HW1Excel.xlsx,Sheet1:I3205,335,1,0,1,0
工作簿1 - 副本-20181124094409794.xlsx,不良明细:CEA5,103,2,0,1,0
data processingfn (1).xlsx,VA:C4,395,1704,22,1704,23
index correl and deferred effect.xlsx,日CORREL:L8433,957,70,2,3,2
samplexls.xlsx,Financing:F367,579,14,1,8,1
2015SecSport.xlsx,Sheet7:B98,101,2,0,2,0
john_arnold__15461__NFL99.xlsx,Trades:D6,430,65,1,65,1
Лаба по химии.xlsx,Лист1:A752,88,1636,16,1635,17
191126P2_ROIAnnotationSummary_200218.xlsx,Annotation_Summary:B1335,269,182,1,1,1
maoyanMovies.xlsx,Sheet1:E457,37,1,0,1,0
COCODataset.xlsx,Sheet1:B8412,1157,3,0,3,0
NL.xlsx,CHAR Calcs:BD2,3328,0,0,0,0
rainfall.xlsx,Worksheet:E4093,194,5,0,5,0
Kick Starter Challenge - StarterBook - Submission.xlsx,Kickstarter:J1062,225,3,0,2,0
Tio Cash Master 0700 PS One Million Test Prime.xlsx,just another 30:I1,18568,78501,1387,1,1446
all_placements.xlsx,all_placements:O4,424,21954,361,21954,384
Thoughtful Comments Labelling.xlsx,Validation:C458,116,1,0,1,0
45D-4.xlsx,Load-Displacement:D41,218,1340,28,1332,29
SKQ201617S_CTD_Profile_CF.xlsx,PAR:O388,771,2,1,1,1
Energy_Use_Sector_Fuel_Type.xlsx,MER_T02_02-3:A14412,1925,3,0,1,0
2019-05-16-0728_empty_racir.xlsx,Measurements:C11,379,5610,105,5610,109
RESULTADOS-OFICIALES-DISTRITO-09.xlsx,BASE:AB2274,5083,0,0,0,0
chicago-starter.xlsx,guns:B1366,156,1,0,1,0
33067.xlsx,14-09-17:O7,86,3,0,3,0
KF Lariat Rental Profitability Model.xlsx,Model:B11,3520,11,0,8,0
Edwin Head Count Diciembre_2021.xlsx,NOV TURNOS:F16,86,7,0,7,0
42 time points LCM nanostring log notmalized.xlsx,Sheet3:B29,140,84,1,1,1
ClusterFPS_Statics7.xlsx,result-192.168.0.82:D45,260,4,0,3,1
Project 2 Analyze Survey Data.xlsx,employed:F39,92,5,0,1,0
9263.xlsx,シート1:K3,612,1024,15,34,16
New File Created.xlsx,Sheet1:Z2710,232,1,0,1,0
Module 1 - People and households - Numbers.xlsx,femmes_couples_sans_enfants_age:D484,132,4,0,2,0
T-measures  For modification.xlsx,Sheet0:G1123,503,1,0,1,0
image-1631663008654.xlsx,2021.02 Análisis:T2,450,1092,22,1092,23
Overall_manual_old_with0.5.xlsx,Overall:G365,42,3,0,2,0
sales.xlsx,Orders:C726,133,1,0,1,0
TrajectoryCalculator-new-3D.xlsx,BattedBallTrajectory-2:AB73,243,2,0,1,0
보람튜브 전체 데이터_형태소 분석.xlsx,전체 상대빈도_원본:D39,462,4938,67,2,69
TrackingVolunteerContributions.xlsx,December 2015:C1454,347,1,0,1,0
2019-06-17-0715_picea_abies.xlsx,Measurements:C11,337,5610,106,5610,113
Kickstarter_Challenge1.xlsx,Outcomes Based on Goals:D6,145,4,0,1,0
New_Crude_All_manipulated.xlsx,try:H2,130,5316,49,1,51
Homework 1 Excel-Challenge.xlsx,StarterBook:I376,264,1,0,1,1
fable2.xlsx,IMU1:J8,445,1707,35,3,35
Alexandra Rombos Excel Level 1.xlsx,Data Security:I47,504,6,1,2,1
指數平滑法1081111.xlsx,holt JP8:C42,859,31132,723,31132,756
log6.xlsx,log6:A3277,168,3002,38,3,39
NCSP Lat errors.xlsx,Taul1:A2726,273,4,0,1,0
hm_kickstarter_analysis_5-2-2021.xlsx,Crowdfunding Data:D1018,147,1,0,1,0
2019-05-16-1007_berberis_darwinii.xlsx,Measurements:C11,339,5610,107,5610,113
stock_universe_screening_2017_01_06.xlsx,BBG link:E1107,147,2,1,1,1
estimativa_dou_2017.xlsx,Municipios:B5344,92,1,0,1,0
cooper_richey__4041__EOL_Enpower_deals.xlsx,DATA:S537,67,2,0,2,0
Excel1 Homework.xlsx,Sheet8:C44,331,6,0,1,0
UW PokéDex GO.xlsx,1.1 Display Calculations:D11,276,20,1,14,1
工作簿1-20181122160818045.xlsx,不良明细:CEA5,104,2,1,1,1
static_quest_4_processing.xlsx,1_processing_time:C154,242,100,1,1,1
Seguimiento de Evaluación por Unidad_ejemplo (1).xlsx,Final:C23,66,257,4,257,4
Hauxley North Compiled.xlsx,Content:B14796,359,1,0,1,0
calculs.xlsx,Feuil1:E9,3915,59735,868,59735,922
IDX Stock Symbol Category Market Cap.xlsx,Clean Yahoo:R1,263,613,7,1,7
Overwinter_Detection_Results_JD.xlsx,w50a23:H1416,116,4,0,4,0
VIL-2016-02.xlsx,FEB 7:Q16,67,12,1,12,1
Kickstarter_Challenge.xlsx - Copy.xlsx,Outcomes Based on goals:C9,244,4,0,1,0
Data Prep for Aging Pop.xlsx,UN Population:T460,515,45,0,44,0
S_143_164_09-09-09-15-03.xlsx,Form:I44,241,2,0,2,0
Sampling-distribution-example_Sample-size-effect_Confidence-Intervals.xlsx,Confidence Intervals  - 95%:A2,608,4999,47,1,49
KPMG Data Analytics Project Excel Sheet solved.xlsx,NewCustomerList:J54,727,3,0,1,0
NHL 2012-13.xlsx,Main Page:DB187,2192,0,0,0,0
delete_missings.xlsx,Sheet1:G33479,981,1,0,1,0
Report_Template_INDEX.xlsx,OP2:B10,643,1931,36,1931,37
2015하수도통계(최종).xlsx,1.하수도보급률:Z3243,7449,61,1,61,1
EventLog_2.xlsx,Sheet1:E2,1629,27119,366,1,370
P12-Churn-Modelling - Forecast.xlsx,P12-Churn-Modelling - Forecast:B8,1054,50003,1065,50001,1119
2020年7月消耗表.xlsx,OPPO:H35,936,7,0,4,0
百济-计算百分比.xlsx,计算百分比:C283,167,19,0,1,0
benjamin_rogers__1051__Consolidated 6 Peaker-051800.xlsx,Debt:B34,72,366,6,364,6
label_sponsor_data.xlsx,chi:K2238,591,2,0,1,0
Lab2.xlsx,StoreCopy:G772,157,11,0,4,0
MM1-0626SSM-6700.xlsx,2Rx2L:D117,100,3,0,2,0
calculo consumos cloud aws.xlsx,BE analysis:F3,356,4,0,1,0
relacao_geral_-_vodanet_-_14-03-2014.xlsx,Anatel:N1213,171,227,2,1,2
benjamin_rogers__1169__Base.xlsx,Debt:E160,103,1344,24,1323,25
Exari.xlsx,CLM:I131,36,3,0,2,0
Space Engineers Data.xlsx,S&S Analysis:X59,822,24,0,24,0
3_Orçamentos.xlsx,Calculo Vendas Software:Z33,71,1449,28,1,28
Karimunjawa Data - Fish.xlsx,B.Karimunjawa-2012:AB35251,636,0,1,0,1
2019-05-11-1101_clethera_delvayi.xlsx,Measurements:C11,319,5610,101,5610,106
SathishKumar_Rajendiran_Group4_HW2.xlsx,M4-relay test.csv:R5529,1007,3,0,1,0
program.xlsx,пристройка:F40,512,281,4,271,4
Data set 10-03-2021(AutoRecovered).xlsx,selling expenses:AB8,270,0,0,0,0
Exam 2 Items Sold template.xlsx,Parts Data:A24,67,1,0,1,0
errol_mclaughlin_jr__10120__Chase-Stoneville Model 12_29_00.xlsx,Surety Bond Annuity:B11,935,8649,228,8640,233
inform-covid-19-risk-index-v012.xlsx,INFORM COVID-19 RISK 2020 (a-z):AB41,167,1,0,1,0
2SubstitutionAnlysML_INPUT.xlsx,2012 BNYVVp25 BSBMVo:D22,49,11,0,10,0
aim120_amraap.xlsx,Barbados with AIM120-AMRAAP:B6,2194,43284,1198,43284,1241
InputData.xlsx,Sheet3:A2,6525,131473,1922,131472,2045
Taxa_Assignment_Matrix.xlsx,E:D1,5576,16252,232,1,241
negeri-sembilan-house-sale-26022021.xlsx,negeri-sembilan-house-sale-2602:C35,143,9,0,9,0
EIS2019_database.xlsx,CI relative to EU in 2011:C2,93,10,0,1,0
association_info.xlsx,检查数据:M81,179,574,6,5,6
20180913_Data_Import_Tool_Logic..xlsx,20180912_Data_Import_Tool_v1:FX2,14259,43650,1102,43650,1156
Model Input Document Satisloh V4.6 VFT-Orbit - CPQ.xlsx,Configuration:A6,50,977,9,3,9
Obstacle_Butane - 1.2.xlsx,Orgininal data V-L 30%H (2):AE619,2220,1,0,1,0
Workings.xlsx,BTC_USD:B36,1344,22,0,15,0
SAM-0.01 OR30x100-0.75_3 dataset analysis.xlsx,State026:L67,650,6,0,1,0
VIL-2015-07.xlsx,JULY 19:Q12,74,12,0,12,0
BIM_물량집계 자동화 산출기준표_rC(20210903).xlsx,Gutters:S47,215,7,0,7,0
Kickstarter Challenge.xlsx,KickStarter :J3757,175,2,0,2,0
Dashboard_M2_Imports_Data_2018-09-11-18-57-51.xlsx,Country Imports Petroleum:H8,248,15,0,10,0
’‘’00-2.xlsx,Load-Displacement:D43,670,755,70,747,71
SAM-0.01 OR10x100-0.25_3 dataset analysis.xlsx,State026:G38,512,6,0,1,0
T 套装升星表.xlsx,基础属性1:M3,212,477,5,477,5
Thomeer2019.xlsx,THOM_B-C_edt_2018_196:B10,114,654,7,643,7
VTP_MAU_EXCEL_V1.11.xlsx,Dịch vụ:A11,115,1,0,1,0
DB 10.3 DarwinCore.xlsx,data:B3423,3326,3,0,2,0
BBG_Security_Application_User_List_v5_46.xlsx,Organization:D2,41524,2862,47,4,48
data_score.xlsx,Sheet1:M12503,134,1,0,1,0
H2_consumption_test_15min.xlsx,H2_consumption_test_15min:V3,323,8759,87,8759,93
basestats.xlsx,basestats:C36,191,9,0,3,0
GHG Fluxes YYYYMMDD.xlsx,Raw data:C2,110,185,2,1,2
Mission Blvd betw. I680 & Washington.xlsx,D1 (B&W):O18,372,46,0,46,0
WM4132_LT_timeseries_normalization.xlsx,WM3022_LT_timeseries_scaled:E26008,3097,3,0,2,0
termos.xlsx,termosCategoriaDominio.csv:C5565,561,2,0,1,0
StarterBook_JohnClos.xlsx,GoalvsPercentages:C9,215,4,0,1,0
check 3.xlsx,Sheet1:E2,1975,26566,406,26562,430
Trading_Template_V1.1.xlsx,JUL:AB65,100,0,0,0,0
